language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
maor1246,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
puka1242,k,-,-,o,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
puka1242,y,-,-,e,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
rapa1244,-,-,-,-,m,-,-,o,t,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
rapa1244,-,-,-,-,t,-,-,a,r,-,-,-,-,-,-,a,-,-,-,-,i,-,-,-
rapa1244,-,-,-,a,v,-,-,a,h,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
rapa1244,-,-,-,-,h,-,-,o,r,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
nort2845,-,-,-,-,7,-,-,i,h,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
nort2845,-,-,-,-,k,-,-,o,k,-,-,-,-,-,-,o,-,-,-,t,i,-,-,-
nort2845,-,-,-,-,t,-,-,a,7,-,-,-,-,-,-,a,-,-,-,-,i,-,-,-
hawa1245,-,-,-,-,7,-,-,o,k,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
hawa1245,-,-,-,-,m,-,-,o,k,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
tahi1242,-,-,-,-,t,-,-,a,p,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
ruru1237,-,-,-,-,t,-,-,a,p,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
raiv1237,-,-,-,-,t,-,-,a,p,u,t,e,G,a,7,a,-,-,-,-,u,-,-,-
mele1250,-,-,-,-,t,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,a
