language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
arhu1242,-,-,-,-,-,n,-,a,-,-,-,-,k,-,-,-,-,3,n,-,-
cogu1240,-,-,-,-,-,n,-,a,-,-,-,-,S,-,-,-,-,i,-,-,-
cent2150,-,-,-,-,-,w,-,i,-,-,-,-,k,-,-,-,-,i,n,r,o
chim1309,-,-,-,-,-,h,-,a,-,-,-,-,t,-,-,-,-,a,-,-,-
bari1297,-,-,-,-,-,k,-,i,-,-,-,-,r,-,-,-,-,3,-,-,-
chac1249,-,-,-,-,-,h,-,a,-,-,-,-,n,-,-,-,-,u,-,-,-
colo1256,-,-,-,-,-,h,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
awac1239,-,-,-,-,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-
toto1306,-,-,-,-,-,-,-,a,-,-,-,-,t,-,S,-,-,3,p,-,-
guam1248,-,-,-,-,-,-,-,a,-,-,-,-,t,-,S,-,-,u,p,-,-
inga1252,-,-,-,-,-,s,-,a,-,-,-,-,m,-,-,-,-,u,y,-,-
cams1241,-,-,-,-,-,x,-,a,-,b,-,a,n,-,-,-,-,a,-,-,-
paez1247,-,-,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,u,h,-,-
embe1260,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,e,-,-,-
nort2972,-,-,-,-,-,-,-,-,-,-,-,-,z,-,-,-,-,e,-,-,-
epen1239,-,-,-,-,-,-,-,-,-,-,-,-,t,-,S,-,-,e,-,-,-
epen1239,-,-,-,-,-,-,-,-,-,-,-,-,t,-,S,-,-,e,-,-,-
embe1261,-,-,-,-,-,-,-,-,-,-,-,-,t,-,S,-,-,e,-,-,-
embe1262,-,-,-,-,-,-,-,-,-,-,-,-,n,-,-,-,-,e,-,-,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,i,-,-,-
yukp1241,-,-,-,-,-,t,-,a,-,-,-,-,s,-,-,-,-,e,-,-,-
cari1279,-,y,-,e,-,y,-,a,-,-,-,-,-,-,-,-,-,e,-,-,-
