language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
chac1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,u,n,i,S,-,u
colo1256,-,-,-,-,-,-,-,-,-,m,-,a,-,-,-,-,-,-,-,t,-,-,-,e,-,-,-
embe1260,-,-,-,-,-,-,k,-,-,h,-,o,-,-,-,-,-,-,-,r,-,-,-,e,-,-,-
nort2972,-,-,-,-,-,-,k,-,-,h,-,o,-,-,-,-,-,-,-,r,-,-,-,e,-,-,-
epen1239,-,-,-,-,-,-,k,-,-,h,-,o,-,-,-,-,-,-,-,r,-,-,-,e,-,-,-
epen1239,-,-,-,-,-,-,k,-,-,h,-,o,-,-,-,-,-,-,-,r,-,-,-,e,-,-,-
embe1261,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,e,r,-,-,-,o,-,-,-
embe1261,-,-,-,-,-,-,-,-,-,b,-,a,-,-,-,b,-,-,i,y,-,-,-,a,-,-,-
embe1261,-,-,-,-,-,-,k,-,-,h,-,o,-,-,-,-,-,-,-,r,-,-,-,e,-,-,-
embe1262,-,-,-,-,-,-,-,-,-,b,-,a,-,-,-,b,-,-,i,-,-,-,-,a,-,-,-
woun1238,-,-,-,-,-,-,k,-,-,h,-,a,-,-,-,-,-,-,i,m,-,-,-,a,-,-,n
yukp1241,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,e,y,e,-,-,-
cari1279,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,i,b,e,i,m,u
