language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
nupo1240,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,i,-,-,n,-,-,i,-
muru1274,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,n,-,-,i,-
ocai1244,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,o,-,-,n,-,-,a,-
muin1242,a,t,t,-,y,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,-,-,e,-
muin1242,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,i,-,-,x,-,-,3,-
muin1242,-,-,t,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,-,-,e,-
bora1263,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,h,y,u,i,-
bora1263,-,-,t,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,h,-,-,3,-
bora1263,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,y,u,i,-
bora1263,-,-,t,-,h,-,-,-,-,-,a,-,-,-,-,-,-,-,-,x,-,-,3,-
yuru1263,-,-,-,-,b,-,-,-,-,-,a,-,i,-,d,-,-,-,-,-,-,-,3,-
tuyu1244,-,-,-,-,b,-,-,-,-,-,a,-,-,-,d,-,i,-,-,-,-,-,3,-
waim1255,-,-,-,-,b,-,-,-,-,-,a,-,-,-,d,-,-,-,-,-,-,-,3,-
waim1255,-,-,-,-,b,-,-,-,-,-,a,-,i,-,d,-,i,-,-,-,-,-,3,-
cara1272,-,-,-,-,b,-,-,-,-,-,a,-,-,-,d,-,a,-,-,p,-,-,3,-
tatu1247,-,-,-,-,b,-,-,-,-,-,a,-,-,-,d,-,a,-,-,p,-,-,3,-
bara1380,-,-,-,-,b,-,-,-,-,-,a,-,-,-,d,-,a,-,-,h,-,-,i,-
macu1260,-,-,-,-,b,-,-,-,-,-,a,-,-,-,d,-,3,-,-,h,-,-,3,-
guan1269,-,-,-,-,b,-,-,-,-,-,a,-,-,-,d,-,3,-,-,d,-,-,o,-
pira1254,-,-,-,-,b,-,-,-,-,-,a,-,-,-,d,-,3,-,-,d,-,-,o,-
tuca1252,-,-,-,-,b,-,-,-,-,-,a,-,-,-,r,-,a,-,-,p,-,-,3,-
desa1247,-,-,-,-,b,-,-,-,-,-,a,-,-,-,r,-,a,-,-,p,-,-,3,-
siri1274,-,-,-,-,b,-,-,-,-,-,a,-,-,-,r,-,a,-,i,p,-,-,3,-
tani1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,i,-,-,b,-,-,i,-
cube1242,-,-,-,-,b,-,-,-,-,-,a,-,i,-,r,-,e,-,-,p,a,k,3,-
kore1283,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,h,-,-,3,-
sion1247,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-,-,-,-,-,h,-,-,3,-
seco1241,-,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,-,k,-,-,3,-
orej1242,-,-,-,-,7,-,i,-,-,-,3,-,-,-,-,-,-,-,-,h,i,-,3,7
cacu1241,-,-,-,-,7,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
cacu1241,-,-,-,-,w,-,-,-,-,-,a,-,-,-,h,-,e,7,-,b,-,-,o,-
nuka1242,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,i,7,-,b,-,-,u,-
puin1248,-,-,-,-,m,-,-,-,-,-,o,-,-,-,-,-,-,-,-,b,-,-,o,n
hupd1244,-,-,-,-,t,-,-,-,-,-,E,-,-,-,h,7,i,-,-,p,-,-,-,-
mala1522,-,-,r,a,n,-,-,-,-,-,-,-,-,-,s,-,e,-,-,w,-,-,a,-
arhu1242,-,-,-,-,n,-,-,-,-,-,3,-,-,t,S,e,i,r,-,w,-,-,a,-
cogu1240,-,-,-,-,-,-,-,-,-,-,a,-,-,-,s,-,e,-,-,w,-,-,a,-
cogu1240,-,-,-,-,n,-,-,-,-,-,a,-,-,-,h,-,i,-,-,-,-,-,-,-
cent2150,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,a,-,-,-,-,-,a,-
chim1309,-,-,-,-,n,-,-,-,-,-,a,-,-,-,s,-,a,a,-,w,i,r,i,-
bari1297,-,-,-,-,t,-,-,-,-,-,a,-,y,g,d,-,a,-,-,n,-,-,3,-
chac1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,a,7
colo1256,-,-,-,-,-,-,-,-,-,-,u,n,i,-,l,-,-,-,-,-,-,-,a,-
awac1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,p
guam1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,e,k
inga1252,-,-,-,-,k,-,-,-,-,-,u,-,-,-,s,-,-,-,-,-,-,-,a,-
cams1241,-,-,-,-,b,-,-,-,-,-,o,-,-,-,y,-,-,-,-,-,-,-,a,-
paez1247,-,-,-,-,-,-,-,-,-,-,-,n,-,-,m,-,-,-,-,-,-,-,i,7
embe1260,-,-,-,-,k,-,-,-,-,-,-,-,-,-,h,-,i,-,-,m,-,-,a,-
nort2972,-,-,-,-,k,-,-,-,-,-,-,-,-,-,h,-,i,-,-,m,-,-,a,-
epen1239,-,-,-,-,k,-,-,-,-,-,-,-,-,-,h,-,i,-,-,m,-,-,a,-
epen1239,-,-,-,-,k,-,-,-,-,-,-,-,-,-,h,-,i,-,-,m,-,-,a,-
embe1261,-,-,-,-,k,-,-,-,-,-,-,-,-,-,h,-,i,-,-,m,-,-,a,-
embe1262,-,-,-,-,k,-,-,-,-,-,-,-,-,-,h,-,i,-,-,m,-,-,a,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,a,-,-,-,-,-,a,i
yukp1241,-,-,-,-,-,-,-,-,-,-,a,-,-,-,w,-,o,-,-,-,-,r,3,-
cari1279,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7,-,i,-,-,n,-,y,o,-
