language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
tani1257,-,-,d,-,u,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-,-
cube1242,-,-,h,-,3,-,-,-,-,t,-,-,3,-,-,-,-,r,-,-,-,-,a,-,-,-,-
kore1283,-,-,h,-,a,-,-,-,-,r,-,-,i,-,-,-,-,n,-,-,-,-,a,p,-,-,o
orej1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,o
cacu1241,-,-,b,-,e,-,k,-,-,t,-,S,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-
puin1248,-,-,m,-,a,-,-,-,-,-,-,s,u,-,-,-,-,T,-,-,-,-,a,-,-,-,-
hupd1244,-,-,-,-,-,-,-,-,-,t,-,S,i,-,-,-,-,h,-,-,-,-,-,-,-,-,-
mala1522,-,-,-,-,i,-,-,-,-,r,-,-,u,g,w,a,n,Z,-,-,-,-,e,-,-,-,-
cogu1240,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,n,Z,-,-,-,-,i,-,-,-,-
colo1256,-,-,k,-,u,-,-,-,-,t,-,-,-,-,-,-,-,s,-,-,-,-,u,-,-,-,-
guam1248,-,-,m,-,u,-,-,-,-,l,-,y,u,-,-,-,n,k,-,-,-,-,u,-,-,-,-
embe1260,-,-,b,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
epen1239,-,-,p,h,o,-,-,-,-,k,-,-,-,-,-,-,-,h,-,-,-,-,u,r,-,-,a
embe1261,-,-,p,h,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
embe1262,-,-,p,h,o,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
woun1238,-,-,p,-,i,-,-,-,-,k,-,-,-,-,-,-,-,h,-,-,-,-,u,r,-,-,-
cari1279,-,-,-,-,a,-,-,-,-,r,-,-,i,-,-,-,n,-,-,-,-,-,a,-,-,-,-
