language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
tuca1252,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,a,-,7,-,-,-,-,-,a,-,-
desa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
desa1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,a,-,7,-,-,-,-,-,a,-,-
siri1274,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,a,-,7,-,-,-,-,-,a,-,-
tani1257,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,a,-,7,-,-,-,-,-,a,-,-
cube1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
kore1283,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,-,7,-,-,-,-,-,a,-,-
sion1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,-,7,-,-,-,-,-,a,-,-
seco1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,-,7,-,-,-,-,-,a,-,-
orej1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
cacu1241,-,-,-,d,-,a,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-,-,a,-,-
nuka1242,-,-,-,n,-,a,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-
puin1248,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,k,-
hupd1244,-,-,-,t,-,3,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
mala1522,-,-,-,-,-,i,-,-,-,-,-,n,-,-,g,-,u,-,n,-,-,-,-,-,a,-,-
arhu1242,-,-,-,-,-,i,-,-,-,-,-,n,-,g,w,-,3,-,n,-,-,-,-,-,3,-,-
cogu1240,-,-,-,h,-,i,-,-,u,-,-,N,-,-,g,-,u,-,l,-,-,-,d,-,a,-,-
cent2150,-,-,-,-,-,i,-,-,-,-,-,-,-,-,b,-,i,-,t,-,-,-,-,-,a,-,-
cent2150,-,-,-,-,-,i,-,-,-,-,-,-,-,-,b,-,-,-,t,-,-,-,-,-,a,-,-
chim1309,-,-,-,h,-,i,-,-,-,-,-,-,-,-,-,-,-,-,7,-,-,-,-,-,-,-,-
bari1297,-,-,-,s,-,-,-,-,-,-,-,-,-,-,k,-,3,-,r,-,-,-,-,-,3,-,-
bari1297,-,-,-,s,-,-,-,-,-,-,-,-,-,-,k,-,3,-,r,-,-,-,-,-,3,-,-
chac1249,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,u,t,S,a,-,-
colo1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,i,-,n,-,-,u,-,-,-,-,-
awac1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,i,-,-,-,-,-,-,-,-,-,-
guam1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,m,-,a,-,y,-,-,-,-,-,-,-,-
inga1252,-,-,-,-,-,-,-,-,-,-,-,5,a,-,m,b,i,-,-,-,-,-,-,-,-,-,-
cams1241,-,-,-,-,-,a,x,S,a,t,S,n,3,x,n,-,i,-,5,-,-,-,-,-,e,-,-
paez1247,-,-,-,-,-,-,-,-,-,-,-,d,-,-,y,-,i,-,7,h,z,u,-,z,-,-,-
paez1247,-,-,-,-,-,-,-,-,-,-,-,-,-,-,p,-,e,-,t,h,n,i,-,-,-,-,-
embe1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
embe1262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-
yukp1241,-,o,-,s,-,e,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-
cari1279,-,e,-,s,-,e,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-
