language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
yuru1263,-,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-
tuyu1244,-,-,-,-,-,-,-,o,-,t,-,e,-,r,i,-,-,p,-,-,-,-,e,-,-,-
waim1255,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waim1255,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
waim1255,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-
cara1272,-,-,-,-,-,-,-,o,-,t,-,e,-,r,i,-,-,k,-,-,-,-,e,-,-,-
tatu1247,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-
tatu1247,-,-,-,-,-,-,-,o,-,t,-,e,-,r,i,-,-,k,-,-,-,-,e,-,-,-
bara1380,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,a
macu1260,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-
guan1269,-,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-
pira1254,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-,-,h,-,-,-,-,e,-,-,-
tuca1252,-,o,t,-,-,-,-,e,-,-,-,-,-,r,i,-,-,p,-,-,-,-,e,-,-,-
tuca1252,-,-,k,-,-,-,-,a,-,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,-
desa1247,-,-,-,-,-,-,-,o,-,t,-,e,-,r,i,-,-,-,-,-,-,-,-,-,-,-
siri1274,-,-,-,-,-,-,-,o,-,t,-,e,-,r,i,k,o,y,-,-,-,-,e,-,-,-
tani1257,-,-,y,-,-,-,-,a,-,-,-,-,-,-,-,-,-,p,-,-,-,-,e,-,-,a
cube1242,-,-,-,-,-,-,-,-,-,p,-,e,-,-,-,-,-,b,-,-,-,-,e,-,-,-
cube1242,-,-,-,-,-,-,-,o,-,t,-,e,-,-,i,y,a,b,-,-,-,-,e,-,-,-
kore1283,-,-,-,-,-,-,-,o,-,t,-,-,-,-,-,-,-,h,-,e,-,-,a,-,-,-
sion1247,-,a,-,-,-,-,-,o,-,d,-,a,-,-,-,-,-,7,k,a,d,-,3,-,-,-
seco1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,k,-,-,-,-,a,-,-,-
orej1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
orej1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,a,-,-,-
cacu1241,-,-,t,-,-,-,-,i,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,-,-,-
nuka1242,-,-,t,-,-,-,-,E,-,-,-,-,-,-,-,-,-,k,-,E,l,-,e,-,-,-
puin1248,-,-,b,-,-,-,-,i,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,-,-,-
hupd1244,-,-,w,-,-,-,-,3,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,-,-,-
mala1522,-,-,Z,-,-,-,-,a,n,d,-,-,-,-,u,-,-,n,-,-,-,-,a,-,-,-
arhu1242,-,-,z,-,-,-,-,a,-,d,-,-,-,Z,u,-,-,n,-,-,-,-,a,-,-,-
cogu1240,-,-,z,-,-,-,-,-,-,-,-,-,-,-,u,-,-,l,-,-,-,-,a,-,-,-
cent2150,-,-,r,-,-,-,-,-,-,-,-,-,-,-,u,-,-,r,-,-,-,-,a,-,-,-
chim1309,-,-,7,-,-,-,-,-,-,r,-,-,-,-,u,-,-,7,-,-,-,-,-,-,-,-
bari1297,-,-,7,-,-,-,-,a,-,k,-,-,-,-,o,k,-,b,-,-,-,-,3,-,-,-
chac1249,-,-,5,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
colo1256,-,-,n,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
awac1239,-,-,p,-,-,-,-,i,-,-,-,-,-,-,-,-,-,p,-,-,-,-,a,-,-,-
toto1306,-,-,y,-,-,-,-,e,-,l,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-
guam1248,-,-,y,-,-,-,-,e,-,l,-,-,-,-,-,-,-,y,-,-,-,-,-,-,-,-
inga1252,-,-,m,-,-,-,-,u,-,-,-,-,-,-,-,-,-,y,-,-,-,-,u,-,-,-
cams1241,x,e,n,-,-,-,-,a,-,-,-,-,-,-,-,-,-,y,-,-,-,-,e,-,-,-
paez1247,-,-,p,-,-,-,-,i,-,-,-,-,-,-,-,-,-,w,-,-,-,-,-,-,-,-
embe1260,-,-,n,-,-,-,-,e,-,t,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-
nort2972,-,-,n,-,-,-,-,e,-,t,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-
epen1239,-,-,n,-,-,-,-,e,-,t,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-
epen1239,-,-,n,-,-,-,-,e,-,t,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-
embe1261,-,-,n,-,-,-,-,e,-,t,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-
embe1262,-,-,n,-,-,-,-,e,-,t,-,-,-,-,-,-,-,h,-,-,-,-,a,-,-,-
woun1238,-,-,n,-,-,-,-,e,-,m,-,-,-,-,-,-,-,h,-,-,-,-,i,i,r,-
yukp1241,-,-,y,o,-,-,p,3,-,-,-,-,-,-,-,-,-,r,-,-,-,-,3,-,-,-
yukp1241,-,-,y,o,-,-,n,a,-,-,-,-,-,-,-,-,-,k,-,-,-,-,e,-,-,-
cari1279,-,-,b,-,-,-,-,e,-,-,-,-,-,-,-,-,-,b,-,-,-,-,e,-,-,-
cari1279,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-,h,-,-,-,-,e,-,r,u
