language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
bari1297,-,-,-,S,-,-,a,-,-,-,-,-,y,n,S,i,r,3,-,-,-
colo1256,-,-,-,l,-,-,e,-,-,-,-,-,n,-,-,-,-,-,-,-,-
inga1252,-,k,u,m,-,-,a,-,-,-,-,-,l,-,-,-,-,a,-,-,-
cams1241,-,t,-,S,-,-,a,-,-,-,-,-,n,-,-,-,-,a,-,-,-
embe1260,-,-,-,i,k,h,a,-,-,-,-,-,d,-,-,-,-,e,-,-,-
epen1239,-,-,-,i,k,h,a,-,-,-,-,-,d,-,-,-,-,e,-,-,-
epen1239,-,-,-,i,k,h,a,-,-,-,-,-,d,-,-,-,-,e,-,-,-
embe1261,-,-,-,i,k,h,a,-,-,-,-,-,d,-,-,-,-,e,-,-,-
embe1262,-,-,-,i,k,h,a,-,-,-,-,-,d,-,-,-,-,e,-,-,-
woun1238,-,-,-,-,-,p,3,-,-,-,-,-,g,-,-,-,-,-,-,-,-
cari1279,-,n,-,a,-,h,a,-,-,-,-,-,k,-,-,-,-,u,-,-,-
