language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
awac1239,-,-,-,p,-,-,-,-,-,a,-,l,-,i,-,n,-,t,-,-,-,-,-,-,-,-,u,n,-,-,-
awac1239,w,a,x,p,-,-,-,-,-,u,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
awac1239,-,-,-,p,-,-,-,-,-,i,-,l,-,-,-,-,-,t,-,S,-,-,-,-,-,-,i,k,-,-,-
guam1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-,a,-,-,-,-
inga1252,-,-,-,p,-,-,-,-,-,i,-,k,-,u,-,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-,-
cams1241,-,-,-,p,-,-,-,-,-,i,-,k,-,u,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-
embe1260,k,-,-,h,e,-,w,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-
nort2972,k,-,-,h,e,-,w,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-
epen1239,k,-,-,h,u,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-
epen1239,k,-,-,h,u,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-
embe1261,k,-,-,h,u,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-
embe1262,k,-,-,h,i,-,w,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-,-
woun1238,-,-,-,p,-,-,-,-,-,a,-,-,-,-,-,-,-,l,i,t,-,-,-,-,-,-,o,n,-,-,-
yukp1241,k,o,-,w,-,-,-,-,-,a,-,S,-,-,-,-,-,k,-,-,-,-,-,-,-,-,3,-,-,-,-
yukp1241,-,-,-,S,-,-,-,-,-,a,-,7,-,-,-,-,-,t,-,r,-,-,-,-,-,-,e,-,-,-,-
yukp1241,k,o,-,w,-,-,-,-,-,a,-,s,-,-,-,-,-,k,-,-,-,-,-,-,-,-,3,-,-,-,-
cari1279,t,-,-,S,-,-,-,-,-,a,-,h,-,a,-,-,-,k,-,-,-,-,-,-,-,-,o,-,-,-,-
