language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
cara1272,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
tatu1247,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
bara1380,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,g,a
macu1260,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,k,a
guan1269,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
pira1254,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
tuca1252,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
desa1247,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
siri1274,-,-,-,-,-,d,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
tani1257,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,k,a
cube1242,-,-,-,-,-,h,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,-,-
kore1283,-,-,-,-,-,d,-,-,-,-,-,-,Z,-,i,-,-,-,-,-,-,a,d,Z,a
sion1247,-,-,-,-,-,z,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,y,a
seco1241,-,-,-,-,-,s,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,y,a
orej1242,-,-,-,-,-,y,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,a,-,y,a
cacu1241,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,b,-,3,-,h,-
nuka1242,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,p,-,-,-,b,-,E,-,7,-
puin1248,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3,-,t,-
hupd1244,-,-,-,-,-,d,-,-,-,-,-,-,-,-,e,h,-,-,-,b,-,i,-,h,-
mala1522,-,-,-,-,-,d,-,u,k,S,-,-,w,-,i,-,-,-,-,-,-,-,-,-,-
arhu1242,-,-,-,-,-,d,Z,e,-,s,-,-,w,-,i,-,-,-,-,-,-,-,-,-,-
cogu1240,-,-,-,-,-,n,-,-,-,-,-,-,-,-,i,n,-,-,-,-,-,a,-,-,-
cent2150,-,-,-,-,-,r,-,-,-,-,-,-,-,-,i,7,-,-,-,y,-,a,-,-,-
bari1297,-,-,b,o,k,y,-,-,-,-,-,-,-,-,i,r,-,-,-,-,-,3,-,-,-
chac1249,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
colo1256,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
awac1239,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
awac1239,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
guam1248,-,-,n,u,-,p,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
inga1252,-,-,-,-,-,y,-,-,-,-,-,a,k,-,u,-,-,-,-,-,-,-,-,-,-
cams1241,-,-,-,-,-,b,S,a,-,x,-,a,y,-,e,-,-,-,-,-,-,-,-,-,-
cams1241,-,-,-,-,-,b,-,e,-,x,-,a,y,-,e,-,-,-,-,-,-,-,-,-,-
paez1247,-,-,-,-,-,y,-,u,-,7,w,a,l,-,a,-,-,-,-,-,-,-,-,-,-
embe1260,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
nort2972,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
epen1239,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
epen1239,-,-,-,-,-,t,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
embe1261,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
embe1262,-,-,-,-,-,d,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-
woun1238,-,-,-,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
woun1238,-,-,-,-,-,d,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
woun1238,-,-,-,-,-,d,-,u,-,s,-,-,-,-,i,-,-,-,-,-,-,g,-,-,-
yukp1241,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,n,-,-,-,-,-,a,-,-,-
cari1279,-,-,-,-,-,t,-,-,-,-,-,-,-,-,u,n,-,-,-,-,-,a,-,-,-
