language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
tuyu1244,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
waim1255,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
waim1255,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
cara1272,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
tatu1247,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
bara1380,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
macu1260,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
guan1269,-,-,-,-,-,k,-,h,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
pira1254,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
tuca1252,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
desa1247,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
siri1274,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
tani1257,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,a,-
cube1242,-,-,-,-,-,k,-,3,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
kore1283,-,-,-,-,-,k,h,3,-,-,-,-,-,-,-,-,-,-,i,p,-,3,-
sion1247,-,-,-,-,-,k,-,3,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
seco1241,-,-,-,-,a,7,s,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
orej1242,-,-,-,-,-,k,-,3,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
cacu1241,-,-,-,-,-,t,-,o,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-
nuka1242,-,-,-,-,-,d,Z,E,d,-,-,n,-,d,Z,-,-,-,i,b,-,u,-
puin1248,-,-,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,i,m,-,-,-
hupd1244,-,-,-,-,-,k,-,a,-,-,-,-,-,-,-,-,-,-,y,-,-,a,k
mala1522,-,-,i,r,u,g,-,w,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
arhu1242,-,-,i,r,o,k,-,w,-,-,-,-,-,-,-,-,-,-,3,-,-,-,-
cogu1240,-,-,i,n,-,Z,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
cent2150,-,-,i,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
chim1309,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,h,s,i,-
chim1309,-,-,p,r,o,w,-,-,-,-,-,-,-,-,-,-,-,-,a,7,-,-,-
bari1297,-,-,m,-,a,S,-,u,-,-,-,-,-,-,n,-,-,-,3,-,-,-,-
chac1249,-,-,-,-,-,k,-,u,-,-,-,-,y,t,S,-,-,-,u,-,-,-,-
colo1256,-,-,-,-,-,k,-,u,-,-,-,-,-,t,s,-,-,-,u,-,-,-,-
awac1239,-,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
toto1306,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
guam1248,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
inga1252,-,-,-,-,-,r,-,u,-,-,-,-,-,-,m,-,-,-,u,-,-,-,-
cams1241,b,S,e,n,-,d,-,3,-,-,-,-,-,-,S,-,-,-,e,-,-,-,-
paez1247,-,-,-,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
embe1260,-,-,-,t,S,h,i,a,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-
nort2972,-,-,-,t,S,h,-,a,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-
epen1239,-,-,-,-,-,s,-,o,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-
epen1239,-,-,-,-,-,s,i,a,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-
embe1261,-,-,-,-,-,s,-,o,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-
embe1262,-,-,-,-,-,s,-,o,-,-,-,-,-,-,s,-,-,-,o,-,-,-,-
woun1238,-,-,-,t,-,S,-,o,-,-,-,-,-,-,h,-,-,-,o,-,-,-,-
yukp1241,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-
cari1279,-,-,-,-,-,h,-,a,-,-,-,-,-,-,r,-,-,-,a,-,-,-,-
