language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
nuka1242,n,3,-,y,-,-,-,-,-,3,p,t,S,e,-,-,h,o,7,d,Z,i,-,-,-,-,-
puin1248,-,-,-,y,-,-,-,-,-,o,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
hupd1244,-,-,-,y,-,-,-,-,-,-,-,-,-,a,-,-,b,o,7,-,-,-,-,-,-,-,-
hupd1244,-,-,-,y,-,-,-,-,-,a,7,-,-,a,-,-,b,o,7,-,-,-,-,-,-,-,-
mala1522,-,-,-,k,-,-,-,-,-,3,n,-,-,-,-,-,s,-,-,-,-,i,-,-,-,-,-
arhu1242,-,-,-,p,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,3,-,-,-,-,-
cogu1240,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,y,-,-,-,-,u,-,-,-,-,-
cent2150,-,-,-,b,-,-,a,y,-,a,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-
chim1309,n,-,-,d,-,-,-,-,-,e,k,-,-,-,-,-,r,-,-,-,-,u,-,-,7,-,-
bari1297,-,-,-,d,u,d,a,b,-,3,-,-,-,-,-,-,r,-,-,-,-,3,-,-,-,-,-
chac1249,-,-,-,k,-,-,-,-,-,u,-,-,-,-,-,-,t,-,S,-,-,a,-,-,-,-,-
colo1256,-,-,-,s,-,-,-,-,-,u,-,-,-,-,-,-,-,-,s,-,-,u,-,-,-,-,-
awac1239,-,-,-,k,-,-,-,w,-,i,-,-,-,-,-,-,t,-,S,-,-,a,-,-,-,-,-
toto1306,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-
guam1248,-,-,-,w,-,-,-,-,-,e,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-
inga1252,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,k,-,-,u,-,-,-,-,-
cams1241,-,-,-,k,-,-,-,-,-,e,-,-,-,-,-,-,S,-,-,-,-,e,-,-,-,-,-
paez1247,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,k,-,-,u,-,-,-,-,-
embe1260,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-
nort2972,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-
epen1239,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-
epen1239,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-
embe1261,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-
embe1262,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,s,-,-,-,-,a,-,-,-,-,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,a,-,a,k,-,-
cari1279,-,-,-,k,-,-,a,i,k,u,-,-,-,-,-,-,t,-,S,-,-,i,-,-,-,-,-
