language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
muin1242,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
bora1263,-,-,p,-,-,e,-,7,-,-,-,-,-,n,-,-,-,-,e,-,-
bora1263,-,-,p,-,-,e,-,7,-,-,-,-,-,n,-,-,-,-,e,-,-
yuru1263,-,-,b,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
tuyu1244,-,-,b,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
waim1255,-,-,w,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,r,o
waim1255,-,-,w,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
cara1272,k,a,w,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
tatu1247,k,a,w,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
bara1380,-,-,b,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
macu1260,-,-,b,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,e,-,-
macu1260,-,-,b,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
guan1269,-,-,w,-,-,a,7,b,-,-,-,-,-,-,-,-,-,-,a,-,-
pira1254,-,-,w,-,-,a,7,b,-,-,-,-,-,-,-,-,-,-,a,-,-
tuca1252,-,-,b,-,-,a,7,b,-,-,-,-,-,-,-,-,-,-,a,-,-
desa1247,-,-,b,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
siri1274,-,-,b,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
tani1257,-,-,b,-,-,a,-,b,-,-,a,-,-,k,-,-,-,-,a,-,-
cube1242,-,-,b,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,r,o
kore1283,-,-,m,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,a,-,-
sion1247,-,-,m,-,-,a,-,m,-,-,-,-,-,-,-,-,-,-,e,-,-
seco1241,-,-,w,-,-,a,-,h,-,-,-,-,-,-,-,-,-,-,3,k,o
orej1242,-,-,b,-,-,a,-,b,-,-,-,-,-,-,-,-,-,-,a,-,-
cacu1241,-,-,h,-,-,a,-,p,-,-,-,-,-,-,-,-,-,-,-,-,-
nuka1242,-,-,k,-,-,o,b,m,-,-,-,-,-,-,-,-,-,-,-,-,-
puin1248,-,-,h,-,-,u,-,h,-,-,-,-,-,-,-,-,-,-,u,-,-
hupd1244,-,-,d,-,-,3,7,w,-,-,-,-,-,-,-,-,-,-,3,-,y
mala1522,-,-,-,-,-,a,m,b,-,-,3,-,-,s,-,-,-,-,i,-,-
arhu1242,-,-,-,-,-,a,-,b,-,-,i,-,-,t,-,-,-,-,i,-,-
cogu1240,-,-,-,-,-,a,-,b,-,-,i,-,-,s,-,-,-,-,3,-,-
cent2150,-,-,-,-,-,i,-,b,-,-,-,-,-,s,-,-,o,y,a,-,-
chim1309,-,-,t,-,-,a,-,k,-,-,e,-,-,7,-,-,-,-,-,-,-
bari1297,-,-,b,-,-,a,t,S,-,-,i,n,i,n,-,-,-,-,3,-,-
chac1249,-,-,k,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,a,-,-
colo1256,-,-,k,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,a,n,-
awac1239,-,-,m,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-,a,s,-
guam1248,-,-,-,-,-,-,-,-,-,-,-,-,-,S,-,-,-,-,3,-,-
inga1252,-,-,m,-,-,u,-,-,-,-,-,-,-,s,-,-,-,-,u,-,-
cams1241,-,-,t,-,-,-,-,-,-,-,-,-,-,s,-,-,-,-,3,m,-
paez1247,-,-,-,-,-,u,-,7,-,-,-,-,-,s,-,-,-,-,e,-,-
embe1260,-,-,d,-,Z,i,-,w,-,-,i,-,-,d,-,-,-,-,i,-,-
nort2972,-,-,t,-,S,i,-,w,-,-,i,-,-,d,-,-,-,-,i,-,-
epen1239,-,-,t,-,S,i,-,w,-,-,i,-,-,d,-,-,-,-,i,-,-
epen1239,-,-,t,-,S,i,-,w,-,-,i,-,-,d,-,-,-,-,i,-,-
embe1261,-,-,t,-,S,i,-,w,-,-,i,-,-,d,-,-,-,-,i,-,-
embe1262,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
woun1238,-,-,t,-,S,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-
yukp1241,-,-,k,-,-,u,-,-,-,-,S,-,-,p,-,-,-,-,a,-,-
cari1279,-,-,k,-,-,a,-,-,-,-,i,-,-,n,-,-,-,-,a,n,o
