language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
tani1257,-,-,-,-,b,-,-,i,-,r,i,-,-,-,-,-,-,-,p,-,-,-,i,-,k,a,-
cube1242,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,y,o,-
kore1283,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-
sion1247,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-
seco1241,-,-,-,-,m,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-
orej1242,-,-,-,-,b,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-
cacu1241,-,-,-,-,b,-,-,-,-,-,o,-,-,-,-,-,-,-,7,-,-,-,y,-,-,o,p
nuka1242,-,-,-,-,b,-,-,-,-,-,u,-,-,-,-,-,-,-,7,-,-,-,y,-,-,u,p
puin1248,-,-,-,-,p,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-
hupd1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,t,-,-,-,S,-,-,u,g
mala1522,-,-,-,-,s,-,-,-,-,-,i,-,n,d,-,u,-,-,Z,-,-,-,i,-,-,-,-
arhu1242,-,-,-,-,b,-,-,-,-,-,i,s,i,d,Z,u,n,g,w,-,-,-,e,-,-,-,-
cogu1240,-,-,-,-,s,-,-,-,-,-,i,-,n,d,-,u,-,l,d,-,-,-,i,-,-,-,-
cent2150,-,-,-,-,S,-,-,-,-,-,i,-,-,-,-,-,-,-,k,a,r,-,a,-,-,-,-
chim1309,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,-,i,-,7,-,-
bari1297,-,-,-,-,b,-,-,-,-,-,i,S,-,t,-,u,-,-,r,-,-,-,3,-,-,-,-
chac1249,-,-,-,-,k,-,-,-,-,-,i,-,n,-,-,-,-,-,b,-,-,-,i,-,-,-,-
colo1256,-,-,-,-,k,-,-,-,-,-,i,-,-,-,-,-,-,-,m,-,-,-,i,-,-,-,-
awac1239,-,-,-,-,5,-,-,-,-,-,a,-,n,-,-,-,-,-,k,a,t,-,a,-,-,-,-
guam1248,-,-,-,-,t,-,-,-,-,s,a,-,-,-,-,-,-,-,-,-,t,s,3,-,-,-,-
inga1252,-,-,-,-,k,-,-,-,-,-,i,-,n,-,-,-,-,-,d,-,-,-,i,-,-,-,-
cams1241,-,n,-,-,g,-,-,-,-,-,3,-,n,t,-,-,-,-,s,-,-,-,i,a,n,a,-
paez1247,-,-,-,-,-,-,-,-,-,-,e,-,7,t,-,-,-,-,s,-,-,-,-,-,-,-,-
embe1260,-,t,S,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,s,u,-
nort2972,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,p,-,-,-,i,-,s,u,-
epen1239,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,p,-,-,-,i,-,s,u,-
epen1239,-,-,-,-,s,-,-,i,-,s,i,-,-,-,-,-,-,-,p,-,h,-,u,-,r,u,-
embe1261,-,k,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,i,-,s,u,-
embe1262,-,-,-,-,h,-,-,-,-,-,i,-,-,-,-,-,-,-,b,-,-,-,u,-,s,u,-
woun1238,-,-,-,-,p,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,e,-,s,-,-
yukp1241,-,-,-,-,k,-,-,u,-,S,i,-,-,-,-,-,-,-,m,-,-,-,o,-,-,-,-
cari1279,-,t,u,-,k,-,-,u,t,S,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-
