language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19
kore1283,-,-,-,d,-,Z,-,-,-,-,o,-,b,-,-,-,3,-,-
sion1247,-,-,-,-,-,y,-,-,-,-,o,-,g,-,-,-,u,-,-
seco1241,-,-,-,-,-,y,-,-,-,-,o,-,w,-,-,-,3,-,-
orej1242,-,-,-,-,-,y,-,-,-,-,o,-,-,-,-,-,u,-,-
cacu1241,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,h
nuka1242,t,-,3,n,a,7,-,-,-,-,a,-,-,-,-,-,a,-,-
puin1248,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,a,-,-
hupd1244,-,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,o,-,h
arhu1242,-,-,-,-,-,k,-,-,-,-,3,-,n,o,u,w,a,-,-
cogu1240,-,-,-,-,-,k,-,-,-,-,a,-,n,-,u,w,a,-,-
bari1297,d,-,a,b,3,k,-,-,-,-,a,y,n,-,-,-,3,-,-
chac1249,-,-,-,-,-,k,-,-,-,-,-,-,-,-,u,l,e,-,-
colo1256,-,-,-,-,-,k,-,-,-,-,a,-,n,-,o,-,a,-,-
awac1239,-,-,-,-,-,k,-,-,-,-,a,-,n,-,u,-,a,-,-
inga1252,-,-,-,-,-,k,-,-,-,-,a,-,n,-,w,-,a,-,-
inga1252,-,-,-,-,-,k,-,-,-,-,a,-,n,-,u,-,a,-,-
cams1241,-,-,-,-,-,k,-,-,-,-,a,-,n,o,u,S,e,-,-
embe1260,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,b,a,-,-
nort2972,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,p,a,-,-
epen1239,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,p,a,-,-
epen1239,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,p,a,-,-
embe1261,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,b,a,-,-
embe1262,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,b,a,-,-
woun1238,-,-,-,-,-,w,-,-,a,k,a,-,-,-,-,p,a,-,-
woun1238,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,p,-,-,-
yukp1241,-,-,-,-,-,k,-,-,-,-,a,-,n,-,o,w,a,-,-
cari1279,-,-,-,-,-,k,-,-,-,-,a,-,n,-,a,w,a,-,-
