language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
chim1309,-,-,-,-,-,m,-,-,a,-,n,t,-,-,-,-,-,-,-,a,-,-,-
bari1297,-,-,-,-,-,7,-,-,a,3,g,S,-,u,r,-,-,-,-,3,-,-,-
chac1249,-,-,-,-,-,k,-,-,i,-,-,k,-,-,-,-,-,-,-,a,-,-,-
colo1256,-,-,-,-,-,k,-,-,i,-,-,d,-,-,-,-,-,-,-,o,-,-,-
awac1239,-,-,-,-,-,-,-,-,a,-,-,y,-,-,-,-,-,-,-,a,-,-,-
toto1306,y,a,o,i,n,k,-,-,a,-,-,l,-,-,-,-,-,-,-,u,s,-,-
guam1248,-,-,-,-,-,k,-,-,a,-,-,l,-,-,-,-,-,-,-,u,s,-,-
inga1252,-,-,-,-,-,k,-,-,a,-,-,r,-,-,-,-,-,-,-,a,-,-,-
cams1241,b,-,o,-,-,b,-,-,a,-,-,t,-,-,S,-,-,-,-,e,-,-,-
paez1247,-,-,-,-,-,k,-,h,a,-,-,7,-,-,t,-,-,-,-,y,-,-,-
embe1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
nort2972,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
epen1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
epen1239,-,-,e,-,-,k,-,-,-,-,-,h,-,-,-,-,-,-,-,a,r,-,a
embe1261,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
embe1262,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-
woun1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-
yukp1241,-,-,-,-,-,-,-,-,u,-,-,S,-,-,r,-,-,-,-,u,-,-,-
cari1279,-,-,-,-,-,h,i,t,i,-,-,h,-,-,-,-,-,-,-,u,-,-,-
