language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
gupa1247,-,-,-,-,-,g,-,u,-,-,w,-,-,a,l,-,-,-,-,-,-,-,-
guma1253,-,-,-,-,-,b,-,u,-,-,-,-,-,-,r,-,-,-,k,-,-,u,n
dhan1270,-,-,-,-,-,m,-,-,-,-,-,-,-,a,l,-,-,-,k,-,-,a,-
dayi1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,r,-,a,-,k,-,-,i,-
rita1239,-,-,-,-,-,b,-,-,-,-,-,-,-,a,l,-,-,-,k,-,-,u,-
yann1237,-,-,-,-,-,b,-,-,-,-,-,-,-,a,l,-,-,-,k,-,-,u,-
djin1253,-,-,-,-,-,m,-,u,-,-,n,-,-,-,d,-,-,-,-,-,-,a,n
waga1260,-,-,-,-,-,w,-,-,-,-,-,-,-,i,l,-,i,-,p,-,-,i,-
warl1256,-,-,-,-,-,k,-,a,-,n,d,a,N,a,r,-,-,-,-,-,-,a,-
yany1243,m,a,-,-,-,b,-,u,-,-,d,a,b,u,d,-,-,-,-,-,-,a,-
kala1377,-,-,-,-,-,k,-,-,-,-,-,-,-,u,d,-,a,-,-,-,-,i,-
west2441,-,-,-,-,-,-,-,-,-,-,-,-,-,i,r,k,e,-,T,-,-,e,-
