language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
nyun1247,-,-,-,-,m,-,a,-,-,l,-,-,y,n,-,-,-,-,-,-,-,-,e,-,-
warl1255,-,-,-,-,k,-,a,-,-,n,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-
warl1254,-,-,-,-,k,-,a,-,-,n,-,-,i,n,-,T,a,-,-,r,-,-,a,-,-
waru1265,-,-,-,-,k,-,a,-,-,n,-,-,-,-,-,t,-,-,-,-,-,-,u,-,-
guri1247,-,-,-,-,w,-,a,-,-,l,-,-,-,-,-,y,a,-,-,k,-,-,-,-,-
ngar1235,-,-,-,-,g,-,a,-,-,5,-,-,-,-,-,T,u,-,-,g,-,-,-,-,-
mudb1240,-,-,-,-,w,-,a,-,-,l,-,-,-,-,-,y,a,-,-,k,-,-,a,-,-
jaru1254,-,-,-,-,d,-,a,-,-,r,-,-,o,g,-,g,a,n,i,g,-,-,a,n,i
adny1235,-,-,v,u,t,-,u,-,-,N,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-
dier1241,-,-,p,u,N,-,a,m,a,n,-,-,-,-,-,t,-,-,-,-,-,-,a,-,-
yand1253,-,-,-,-,t,-,a,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-
dhuw1249,-,-,d,-,T,-,i,-,-,n,-,-,-,-,-,-,a,-,-,w,-,-,a,-,-
djam1256,-,-,d,-,T,-,i,-,-,n,-,-,-,-,-,-,a,-,-,w,-,-,a,-,-
gupa1247,-,-,d,-,T,-,i,-,-,n,-,-,-,-,-,-,a,-,-,w,-,-,a,-,-
guma1253,-,-,d,-,T,-,i,-,-,n,-,-,-,-,-,-,a,-,-,w,-,-,a,-,-
dhan1270,-,-,d,-,T,-,i,-,-,n,-,-,-,-,-,-,a,-,-,w,-,-,a,-,-
dayi1244,-,-,d,-,T,-,i,-,-,n,-,-,-,-,-,-,a,-,-,w,-,-,a,-,-
rita1239,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,y,-
yann1237,-,-,d,-,T,-,i,-,-,n,-,-,-,-,-,-,a,-,-,g,-,-,a,7,-
djin1253,g,u,d,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-
waga1260,-,-,-,-,k,-,e,-,-,n,-,t,e,N,-,-,-,-,-,-,-,-,a,-,-
warl1256,-,-,-,-,k,-,a,-,-,n,-,-,u,N,-,-,u,-,-,L,-,-,a,-,-
yany1243,-,-,-,-,-,-,a,-,-,n,-,d,a,n,-,-,-,-,-,d,-,-,a,-,-
kala1377,-,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,a,-,-,d,-,-,a,-,-
