language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
gupa1247,-,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,l,-,N,u,-
guma1253,-,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,l,-,N,u,-
dhan1270,-,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,l,-,N,u,-
rita1239,-,-,-,-,-,-,-,y,-,-,-,-,-,o,-,-,-,-,l,-,N,u,-
yann1237,-,-,-,-,-,-,-,d,-,-,-,-,-,a,-,-,-,-,r,a,m,u,-
djin1253,-,-,-,-,-,-,-,y,-,-,-,-,-,u,-,-,-,-,l,-,-,-,-
waga1260,-,-,-,-,-,-,-,p,u,-,t,-,-,u,-,-,-,-,w,u,r,u,-
warl1256,-,-,-,-,-,-,-,-,-,-,t,-,-,a,-,-,-,-,w,-,-,a,-
yany1243,-,-,-,-,-,-,-,m,i,-,n,i,N,i,-,-,-,-,y,-,-,a,-
kala1377,-,-,-,-,-,-,-,k,-,-,-,-,-,a,-,-,-,-,z,-,-,i,-
alya1239,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-,w,e,-
ande1247,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,t,-,w,e,-
west2441,-,-,-,-,-,-,-,r,-,-,-,-,-,e,-,-,-,-,l,-,-,e,-
