language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
warl1254,-,-,T,i,n,T,i,l,T,i,n,-,T,i,-,l,-,-,-,p,-,-,-,a,-,-
waru1265,-,-,l,i,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,p,-,-,-,i,-,-
guri1247,-,-,p,i,-,-,-,-,-,-,n,-,k,i,-,r,-,-,-,-,-,-,-,-,-,-
ngar1235,-,-,m,a,-,-,-,-,-,-,r,a,b,a,-,r,-,-,-,-,-,-,-,a,-,-
mudb1240,-,-,b,i,-,-,-,-,-,-,n,-,k,i,-,r,-,-,-,-,-,-,-,-,-,-
jaru1254,-,-,b,i,-,-,-,-,-,-,n,-,g,i,-,l,-,-,-,-,-,-,-,-,-,-
adny1235,-,-,v,-,-,-,-,-,-,-,-,-,-,a,-,d,-,-,-,l,-,-,-,u,-,-
naru1238,-,-,w,-,-,-,-,-,-,-,-,-,-,a,-,l,-,-,-,d,-,-,-,a,-,-
dier1241,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,t,-,-,-,T,-,-,-,a,-,-
yand1253,-,-,t,i,-,-,-,-,-,-,r,i,p,u,-,d,-,-,-,-,-,-,-,u,-,-
gupa1247,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,t,-,-,-,T,-,-,-,u,-,-
guma1253,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,L,-,-,-,-,-,-,-,u,k,-
dhan1270,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,l,-,-,-,k,-,-,-,a,7,-
dayi1244,-,-,b,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,b,-,-,-,a,r,-
rita1239,-,-,b,-,-,-,-,-,-,-,-,-,-,u,-,L,-,-,-,-,-,-,-,u,k,-
yann1237,-,-,g,-,-,-,-,-,-,-,-,-,-,u,-,t,-,-,-,k,-,-,-,u,t,-
djin1253,-,-,g,-,-,-,-,-,-,-,-,-,-,i,-,l,-,i,N,k,-,-,-,a,L,-
waga1260,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,n,-,-,-,y,-,-,-,u,-,-
warl1256,-,-,y,-,-,-,-,-,-,-,-,-,-,i,-,r,x,i,-,y,-,-,-,i,-,-
yany1243,n,a,b,-,-,-,-,-,-,-,-,-,-,u,-,r,k,u,-,b,u,r,k,u,-,-
kala1377,-,-,k,a,-,-,-,-,-,-,-,-,-,i,-,k,-,a,-,-,-,-,-,i,-,-
alya1239,-,-,-,a,-,-,-,-,-,-,y,m,p,e,-,l,-,-,-,-,-,-,-,-,-,-
ande1247,-,-,-,-,-,-,-,-,-,-,-,-,-,u,-,r,-,-,-,-,-,-,-,a,5,-
west2441,t,e,p,a,-,-,i,-,-,-,l,-,p,a,-,l,-,-,-,-,-,-,-,a,-,-
