language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
dhuw1249,-,-,-,N,-,-,-,-,-,-,i,-,-,-,-,r,i,m,a,-,-,-,-
djam1256,-,-,-,N,-,-,-,-,-,-,i,-,-,-,-,r,i,m,a,-,-,-,-
gupa1247,-,w,E,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
guma1253,-,-,-,N,-,-,-,-,-,-,i,-,-,-,-,r,i,m,a,-,-,-,-
dhan1270,-,-,-,d,-,-,-,-,-,-,a,-,-,-,-,r,-,-,a,-,p,u,l
dayi1244,-,-,-,N,-,-,-,-,-,-,i,-,-,-,-,r,i,m,a,-,-,-,-
rita1239,-,w,E,N,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
djin1253,-,-,-,g,-,-,-,-,-,-,u,-,-,-,-,r,-,b,i,-,-,-,-
waga1260,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,p,a,-,-,-,-
warl1256,-,-,-,N,-,-,-,-,-,-,u,n,a,t,a,l,-,w,a,-,-,-,-
yany1243,-,-,-,n,a,b,a,l,a,k,u,-,-,-,-,r,-,-,-,-,-,-,-
kala1377,-,-,-,m,-,-,-,-,-,-,u,-,-,-,-,d,-,-,-,-,-,-,-
alya1239,-,-,a,n,-,-,-,-,-,k,e,n,-,-,-,T,-,-,-,-,-,-,-
ande1247,-,-,-,m,-,-,-,-,-,-,e,-,-,-,-,r,-,-,-,-,-,-,-
west2441,-,-,i,n,-,-,-,-,-,k,i,n,-,t,-,T,-,-,a,-,-,-,-
