language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31
guma1253,b,u,-,-,k,-,-,-,-,-,u,-,-,-,r,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-
dhan1270,-,-,-,-,g,-,-,-,-,-,u,-,-,-,y,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
dayi1244,-,-,-,-,b,-,-,-,-,-,u,-,-,-,r,-,-,i,-,-,r,-,-,-,-,-,-,-,i,t,T
rita1239,-,-,-,-,g,-,-,-,-,-,u,-,-,-,y,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
yann1237,-,-,-,-,g,-,-,-,-,-,u,-,-,-,y,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-
djin1253,-,-,-,-,g,-,-,-,-,-,u,-,-,-,y,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-
waga1260,-,-,-,-,k,-,-,-,-,-,u,-,-,-,k,u,m,u,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1256,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5,i,m,i,-,-,-,-,-,-,-,-,-,-,-,-,-
yany1243,-,-,-,-,w,-,-,-,-,-,u,-,-,-,r,u,m,u,-,-,l,-,-,-,-,-,-,-,-,-,-
kala1377,-,-,-,-,b,-,-,-,-,-,u,-,-,-,z,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,-,-,i,-,r,-,p,-,-,e,-,-,N,-,-,-,-,-,-,-,-,-,-
ande1247,-,-,-,-,-,-,-,-,-,-,i,-,-,-,p,-,-,e,-,-,N,-,-,-,-,-,-,-,-,-,-
west2441,-,-,-,-,-,-,-,-,-,-,i,-,r,-,p,-,-,e,-,-,N,-,-,-,-,-,-,-,e,-,-
