language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
kurr1243,-,-,-,-,m,-,-,-,-,-,-,-,a,n,-,-,-,-,-,-,t,-,-,-,-,a,-,-
pany1241,-,-,-,-,m,-,-,-,-,-,-,-,a,n,-,-,-,-,-,-,t,-,-,-,-,a,-,-
ngar1287,-,-,-,-,m,-,-,-,-,-,-,-,u,n,-,-,-,-,-,-,d,-,-,-,-,a,-,-
yind1247,-,-,-,-,b,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,g,u,-,-
nyun1247,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,r,-,-,-,-,a,r,-
warl1254,-,-,-,-,p,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,L,-,-,-,-,i,-,-
waru1265,-,-,-,-,w,a,N,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-
guri1247,-,-,-,-,N,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,L,a,-,-,k,a,-,-
mudb1240,-,-,-,-,k,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,l,i,r,u,N,u,-,-
jaru1254,-,-,-,-,b,a,m,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-
walm1241,-,-,-,-,p,a,m,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-
adny1235,-,-,-,-,v,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-
naru1238,-,-,-,-,d,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,d,-,-,-,h,u,-,-
dier1241,-,-,-,-,w,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,n,-,-,-,p,a,-,-
yand1253,-,-,-,-,m,a,d,r,a,w,-,-,o,-,-,-,-,-,-,-,n,-,-,-,-,a,-,-
dhuw1249,-,-,-,-,b,u,m,-,-,b,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-
djam1256,-,-,-,-,b,u,m,-,-,b,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-
gupa1247,-,-,-,-,b,u,m,-,-,b,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-,u,-,-
guma1253,-,-,-,-,g,u,-,-,-,y,u,t,u,-,-,-,-,-,-,-,l,-,-,-,-,u,l,-
dhan1270,-,-,-,-,g,u,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
rita1239,-,-,-,-,g,u,-,-,-,p,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
djin1253,-,-,-,-,b,u,m,-,-,-,-,-,i,-,-,-,-,-,-,-,r,-,-,-,-,i,-,-
warl1256,-,-,-,-,w,a,t,-,-,-,-,-,a,-,-,-,-,-,-,-,L,-,-,-,-,a,-,-
yany1243,-,-,-,-,-,-,n,-,-,-,-,-,a,w,-,-,-,u,-,-,k,-,-,-,-,u,-,-
kala1377,-,-,-,-,p,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,d,-,-,-,-,-,-,-
