language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
kuka1246,-,-,-,-,m,-,-,-,a,-,-,-,n,-,-,-,-,-,-,-,-,-,-,p,-,-,a,-,-,-
nyam1271,-,-,-,-,y,-,-,-,a,-,-,-,l,-,i,-,b,-,-,e,-,-,r,y,-,-,-,-,-,-
nyan1301,-,-,-,-,k,-,-,-,a,-,-,-,l,-,-,-,-,-,-,a,-,-,-,y,-,-,a,-,-,-
mart1256,-,-,-,-,y,-,-,-,i,-,-,-,m,-,-,-,-,-,-,i,-,-,-,y,u,k,a,-,-,-
wanm1242,-,-,-,-,k,-,-,-,a,-,-,-,L,-,-,-,-,-,-,a,-,-,-,y,-,-,a,-,-,-
kara1476,-,p,i,-,T,-,-,-,a,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nhan1238,-,-,-,-,k,-,-,-,a,-,-,-,L,-,-,-,-,-,-,a,-,-,-,y,-,-,a,-,-,-
waja1257,-,-,-,-,k,-,-,-,a,-,-,-,L,-,-,-,-,-,-,a,-,-,-,y,-,-,a,-,-,-
bayu1240,-,-,-,-,T,-,-,-,a,n,k,u,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
dhal1245,-,-,-,-,T,-,-,-,a,n,k,u,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
dhar1247,-,k,a,-,T,-,-,-,a,l,b,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kurr1243,-,-,-,-,T,-,-,-,a,n,k,u,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
pany1241,-,-,-,-,k,-,-,-,a,-,-,-,L,-,-,-,-,-,-,a,-,-,-,y,-,-,a,-,-,-
ngar1287,-,-,-,-,T,-,-,-,a,n,k,u,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
yind1247,-,-,-,-,T,-,-,-,a,n,k,u,n,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
nyun1247,-,-,-,-,w,-,-,-,a,-,-,i,t,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
warl1255,-,-,-,-,w,-,-,-,a,-,-,-,5,-,a,-,p,-,-,a,-,-,-,n,-,-,a,-,-,-
warl1254,-,-,-,-,y,-,-,-,a,-,-,-,n,-,-,-,k,-,-,i,-,-,-,r,-,-,i,-,-,-
waru1265,-,-,-,-,k,-,-,-,a,-,-,-,n,-,a,-,N,-,-,a,-,-,-,n,-,T,a,-,-,-
guri1247,-,-,-,-,k,-,-,-,a,-,-,-,l,y,u,-,m,-,p,u,-,-,-,r,-,-,-,-,-,-
ngar1235,-,-,-,-,n,-,-,-,a,N,g,u,r,-,u,-,-,-,g,u,-,-,-,r,-,-,u,-,-,-
mudb1240,-,-,-,-,k,-,-,-,a,-,-,-,n,-,a,-,N,-,-,a,-,-,n,T,-,-,a,-,-,-
jaru1254,-,-,-,-,y,-,-,-,a,-,-,-,r,-,-,-,-,-,-,a,-,-,-,r,-,-,u,-,-,-
adny1235,-,-,-,-,v,u,L,k,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
naru1238,-,-,-,-,g,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,d,-,-,i,-,-,-
dier1241,-,-,-,-,w,-,-,-,a,-,-,-,r,-,u,-,k,-,-,a,-,-,-,t,-,-,i,-,-,-
yand1253,-,m,a,-,l,-,-,t,a,-,-,-,r,-,-,-,-,-,-,a,m,i,n,d,-,T,i,-,-,-
dhuw1249,-,-,-,-,w,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,p,-,-,a,n,-,-
djam1256,-,-,-,-,w,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,p,-,-,a,n,-,-
gupa1247,-,-,-,-,w,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,p,-,-,a,n,-,-
guma1253,-,-,-,-,w,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,p,-,-,a,n,-,-
dhan1270,-,-,-,-,w,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,p,-,-,a,n,-,-
dayi1244,-,m,a,L,w,-,-,-,i,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-,a,7,-,-
rita1239,-,-,-,-,w,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,p,-,-,a,n,-,-
yann1237,-,-,-,-,w,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,p,-,-,a,n,-,-
djin1253,-,-,-,-,w,-,-,-,u,-,-,-,r,-,-,-,b,a,d,a,-,-,-,p,-,-,a,d,-,a
waga1260,-,-,-,-,k,-,-,-,e,-,-,-,n,-,-,-,-,-,-,-,-,-,-,7,-,-,a,n,t,u
warl1256,-,-,-,-,p,-,-,-,u,-,-,-,n,-,-,-,-,-,d,-,-,-,-,y,u,r,a,-,-,-
alya1239,-,-,a,-,4,-,-,-,e,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,e,N,k,w
west2441,-,-,-,-,-,-,-,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,i,-,-,a,-,-,-
