language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
pint1250,-,k,-,-,u,-,-,-,-,-,w,-,-,-,a,-,-,r,-,i,-,-,-
kuka1246,-,k,-,-,u,-,-,-,-,-,w,-,-,-,a,-,-,r,-,i,-,-,-
nyam1271,-,N,-,-,i,-,-,-,-,-,N,-,-,-,a,-,-,l,-,a,-,-,-
nyan1301,-,k,-,-,u,-,-,-,-,-,w,-,-,-,a,-,-,r,-,i,-,-,-
mart1256,-,k,-,-,u,-,-,-,-,-,w,-,-,-,a,-,-,r,-,i,-,-,-
wanm1242,-,k,-,-,u,-,-,-,-,-,w,-,-,-,a,-,-,r,-,i,-,-,-
kara1476,d,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,a,-,-,-
nhan1238,-,h,-,-,u,-,-,-,-,-,d,-,-,-,e,-,-,r,-,-,-,-,-
bayu1240,-,5,-,-,u,-,-,-,-,-,w,-,-,-,a,-,-,d,-,i,-,-,-
dhal1245,-,k,-,-,u,-,-,-,-,-,w,-,-,-,a,-,-,d,-,i,-,-,-
dhar1247,-,k,-,-,u,-,-,-,-,-,w,-,-,-,a,-,-,d,-,i,-,-,-
kurr1243,-,k,a,r,u,-,-,-,-,N,k,-,-,-,a,-,-,y,-,i,-,-,-
pany1241,-,k,-,-,u,-,-,-,-,-,w,-,-,-,a,-,-,r,-,i,-,-,-
ngar1287,-,y,-,-,i,-,-,-,-,-,T,-,-,-,a,-,-,l,-,a,-,-,-
yind1247,-,y,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-,y,-,a,-,-,-
nyun1247,-,y,-,-,a,-,-,-,-,-,d,-,-,g,a,-,-,r,-,-,-,-,-
warl1255,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,a,-,-,-
warl1254,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,a,N,-,u
waru1265,-,p,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,y,-,i,n,t,i
guri1247,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,a,-,-,-
ngar1235,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,a,-,-,-
mudb1240,-,b,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,r,-,i,-,-,-
jaru1254,d,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,a,n,-,i
walm1241,-,T,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,a,r,-,a
adny1235,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-
naru1238,-,g,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,i,-,-,-
dier1241,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,r,a,r,-,i,-,-,-
yand1253,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,T,i,r,-,i,-,-,-
dhuw1249,d,T,-,-,i,-,-,n,a,N,b,-,-,-,a,-,-,l,-,a,-,-,-
djam1256,d,T,-,-,i,-,-,n,a,N,b,-,-,-,a,-,-,l,-,a,-,-,-
dhan1270,d,T,-,-,i,-,-,n,a,N,b,-,-,-,a,-,-,l,-,a,-,-,-
dayi1244,d,-,-,-,i,-,-,y,a,N,g,-,-,-,a,-,-,L,-,a,-,-,-
yann1237,-,y,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,t,-,a,-,-,-
djin1253,d,T,-,-,i,-,-,n,i,-,p,-,-,-,i,-,-,l,-,a,N,-,-
waga1260,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,N,-,-
warl1256,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,l,-,i,y,-,a
yany1243,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,w,u,T,-,i,-,-,-
kala1377,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,i,b,-,-
alya1239,-,l,-,-,-,-,-,-,-,-,-,-,-,-,e,-,N,k,-,-,-,-,-
ande1247,-,l,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,t,-,-,-,-,-
west2441,-,l,-,-,-,-,-,-,-,-,y,-,-,-,a,-,-,t,-,e,-,-,-
