language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
guma1253,d,-,T,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,a,N,7
dhan1270,d,-,T,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,a,N,7
dayi1244,d,-,T,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,a,N,7
rita1239,-,-,b,-,-,-,-,-,-,E,-,-,-,-,l,-,-,i,m,b,-,u,n,-
yann1237,-,-,m,-,-,-,-,-,-,E,-,-,-,-,p,-,-,-,-,-,-,a,n,-
djin1253,-,-,m,-,-,-,-,-,-,a,-,-,-,-,p,-,-,-,-,-,-,a,n,-
waga1260,-,-,w,-,-,-,-,-,-,i,-,-,-,-,l,i,k,i,-,m,-,i,-,-
warl1256,-,-,m,-,-,-,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,a,-,-
yany1243,-,-,m,a,-,w,u,n,d,i,-,-,-,-,r,-,-,-,-,-,-,i,-,-
kala1377,-,-,z,-,-,-,-,-,-,u,-,-,-,-,r,-,-,-,-,-,-,a,i,-
alya1239,-,-,T,-,-,w,-,-,-,e,-,-,-,-,n,-,-,-,-,-,-,-,-,-
west2441,-,-,t,-,-,w,e,-,k,e,-,-,-,-,r,-,-,-,-,-,-,e,-,-
