language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
gupa1247,b,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-
guma1253,b,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-
dhan1270,b,i,-,y,a,-,p,u,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
dayi1244,m,u,-,k,-,-,-,a,-,-,y,-,-,-,-,-,-,-,i,-,-,-,-,-,-
rita1239,b,-,-,-,-,-,-,u,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-
yann1237,r,-,-,-,-,-,-,a,-,-,t,-,-,-,-,a,-,b,i,-,-,-,-,-,-
djin1253,m,-,-,-,a,d,T,i,-,-,r,-,-,-,-,-,-,-,i,-,-,-,-,-,-
warl1256,k,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,a,-,-,-,-,-,-
yany1243,y,u,-,r,-,-,-,u,-,-,l,-,-,-,-,-,-,-,u,-,-,-,-,-,-
kala1377,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,a,-,-,k,-,-,-
alya1239,-,-,-,-,-,-,-,a,-,-,w,-,-,-,-,-,-,-,e,-,-,t,-,-,-
west2441,w,e,-,t,-,-,e,a,-,-,l,-,-,k,w,e,r,-,e,-,-,-,-,-,-
