language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
dhan1270,-,-,-,b,a,t,-,-,a,-,-,l,-,-,-,-,-,-,-,a,-,-
dayi1244,-,-,-,b,a,t,-,-,a,-,-,l,-,-,-,-,-,-,-,a,-,-
rita1239,-,-,-,-,-,d,-,-,a,-,-,r,-,-,p,-,-,-,-,a,l,-
yann1237,d,u,-,m,-,-,-,-,u,-,-,r,-,-,-,-,-,-,-,u,-,-
djin1253,-,-,-,m,a,n,-,m,i,-,-,L,-,-,-,-,-,-,-,i,N,-
waga1260,-,-,-,p,-,-,-,-,e,-,-,t,-,-,-,-,-,-,-,i,p,-
warl1256,-,-,-,p,a,t,a,w,a,-,-,t,-,-,-,-,-,-,-,a,-,-
yany1243,-,-,-,m,a,n,-,b,u,-,-,l,-,-,b,-,-,-,-,u,-,-
kala1377,-,-,-,k,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,i,-,-
alya1239,-,i,-,-,-,-,-,-,-,-,-,l,-,-,k,w,-,-,-,a,-,-
ande1247,-,a,-,k,-,n,-,-,e,-,-,r,-,-,-,-,-,-,-,e,T,-
west2441,-,-,-,k,-,N,-,-,a,-,-,r,i,t,T,-,-,-,-,a,-,-
