language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
kuuk1238,-,-,N,-,-,-,-,-,-,-,-,-,a,-,7,-,-,-,-,-,-,a,-,-,-
kanj1260,-,-,N,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,k,-,u,-,-,-
gurd1238,-,-,m,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-
ngaa1240,-,-,p,-,-,-,-,a,-,-,-,-,-,-,l,u,5,a,-,5,-,a,-,-,-
pint1251,-,-,5,-,-,-,-,a,-,-,-,-,-,-,r,-,-,a,-,n,p,a,-,-,-
pint1250,-,-,5,-,-,-,-,a,-,-,-,-,-,-,r,-,-,a,t,T,-,a,-,-,-
kuka1246,-,-,p,-,-,-,-,a,-,-,-,-,-,-,l,-,-,a,t,T,-,a,-,-,-
nyam1271,-,-,N,-,-,-,-,u,-,-,-,-,-,-,5,-,-,-,-,-,-,a,-,-,-
nyan1301,-,-,p,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-
mart1256,-,-,5,-,-,-,-,a,-,-,-,-,-,-,r,-,-,-,-,-,-,a,-,-,-
wanm1242,-,-,y,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-
kara1476,-,-,b,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,d,-,u,-,-,-
kara1476,-,-,p,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-
nhan1238,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-
waja1257,-,-,m,-,-,-,-,a,-,-,-,-,-,-,w,-,-,-,-,-,-,u,-,-,-
bayu1240,-,-,N,-,-,-,-,u,-,-,-,-,-,-,4,-,-,-,-,-,-,a,-,-,-
dhal1245,-,-,N,-,-,-,-,u,-,-,-,-,-,-,4,-,-,-,-,-,-,a,-,-,-
dhar1247,-,-,N,-,-,-,-,u,-,-,-,-,-,-,4,-,-,-,-,-,-,a,-,-,-
kurr1243,-,-,w,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,t,T,u
pany1241,-,-,p,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,N,u
ngar1287,-,-,N,u,-,n,t,a,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-
yind1247,-,-,w,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,d,u
nyun1247,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-
warl1255,-,-,y,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-
warl1254,-,-,y,-,-,-,-,a,-,-,-,-,-,-,l,-,-,u,m,p,-,u,-,-,-
waru1265,-,-,-,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-
guri1247,-,-,N,-,-,-,-,i,-,-,-,-,-,-,5,-,-,-,-,-,-,a,-,-,-
ngar1235,-,-,5,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-
mudb1240,-,-,y,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,i,-,-,-
jaru1254,-,-,5,-,-,-,-,i,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,-,-
adny1235,-,a,4,-,-,-,-,a,-,-,-,-,-,-,4,-,-,-,-,-,-,a,-,-,-
dier1241,-,-,T,e,-,n,i,a,-,-,-,-,u,d,l,-,-,-,-,-,-,a,-,-,-
yand1253,-,-,4,u,t,T,-,a,-,-,-,-,-,-,d,-,-,-,-,-,-,u,-,-,-
dhuw1249,-,-,N,-,-,-,-,u,-,-,-,-,-,-,4,-,-,-,-,-,-,i,-,-,-
djam1256,-,-,N,-,-,-,-,u,-,-,-,-,-,-,4,-,-,-,-,-,-,i,-,-,-
gupa1247,-,-,N,-,-,-,-,u,-,-,-,-,-,-,4,-,-,-,-,-,-,i,-,-,-
guma1253,-,-,N,-,-,-,-,u,-,-,-,-,-,-,4,-,-,-,-,-,-,i,-,-,-
dhan1270,-,-,b,-,-,-,-,a,-,-,-,-,-,-,4,-,-,-,-,-,-,a,-,-,-
dayi1244,-,-,-,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,-,E,-,n,-
rita1239,-,-,N,-,-,-,-,u,-,-,-,-,-,-,k,-,-,-,-,-,-,i,-,-,-
yann1237,-,-,b,-,-,-,-,a,-,-,-,-,-,-,l,-,-,-,-,-,-,a,-,m,-
djin1253,-,-,N,-,-,-,-,u,-,-,-,n,a,-,N,-,-,-,-,-,-,i,-,-,-
waga1260,-,-,p,-,-,-,-,i,-,-,-,-,-,-,n,-,-,-,-,-,-,-,-,t,-
yany1243,n,a,m,-,-,-,-,a,-,-,-,-,-,-,N,-,-,-,-,-,-,a,-,T,i
kala1377,-,-,s,-,-,-,-,e,-,-,-,-,-,-,n,-,-,-,-,-,-,a,-,-,-
alya1239,-,-,y,-,-,-,-,a,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-
ande1247,-,-,i,-,-,-,r,e,-,-,-,-,-,-,4,-,-,-,-,-,-,-,-,-,-
