language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28
kanj1260,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,T,u,t,-,-,u,-
gurd1238,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,t,u,a,-,-,l,-,-,-,-
kuka1246,-,-,-,-,m,-,-,-,i,-,-,-,-,l,y,t,T,i,p,-,i,-,-,n,-,-,i,-
nyam1271,-,-,-,-,w,-,-,-,o,-,-,-,-,L,-,-,-,-,-,-,a,-,-,d,-,-,o,-
wanm1242,-,-,-,-,w,-,-,-,a,-,-,-,-,L,-,-,-,-,-,-,a,-,-,t,-,-,u,-
kara1476,-,-,-,-,w,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,a,g,o,r,-,-,o,-
nhan1238,-,-,-,-,w,-,-,-,a,-,-,-,-,r,-,-,-,-,b,-,a,-,-,g,-,-,o,-
bayu1240,-,-,-,-,w,-,-,-,a,-,-,-,-,b,-,-,-,-,-,-,a,-,-,g,-,-,u,-
dhal1245,-,-,-,-,w,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,i,-,-,d,-,-,a,-
dhar1247,-,-,-,-,w,-,-,-,a,-,-,-,-,L,-,-,-,-,-,-,a,-,-,t,-,-,u,-
kurr1243,-,-,-,-,T,-,-,-,a,t,-,p,u,r,-,-,-,-,-,-,u,-,-,N,-,-,u,-
pany1241,-,-,-,-,w,-,-,-,a,-,-,-,-,L,-,-,-,-,-,-,a,-,-,t,-,-,u,-
ngar1287,-,-,-,-,w,-,-,-,u,n,-,b,u,N,-,-,-,-,-,-,-,-,-,-,-,-,o,-
yind1247,-,-,-,-,T,-,-,-,a,r,-,b,u,r,-,-,-,-,-,-,u,-,-,N,-,-,u,-
nyun1247,-,-,-,-,w,-,-,-,a,-,-,-,-,l,-,-,-,-,T,-,e,-,-,r,-,-,-,-
warl1255,-,-,-,-,w,-,-,-,a,-,-,-,-,L,-,-,-,-,-,-,a,w,u,r,-,-,u,-
warl1254,-,-,-,-,w,-,-,-,a,-,-,-,-,L,-,-,-,-,-,-,a,w,u,r,-,-,u,-
waru1265,-,-,-,-,T,-,-,-,a,n,u,p,u,L,-,-,-,-,-,-,a,-,-,l,-,k,i,-
ngar1235,-,-,-,-,g,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,a,w,-,-,-,-,a,-
mudb1240,d,i,w,u,w,-,-,-,a,-,-,-,-,n,-,-,-,-,-,-,-,-,-,-,-,-,a,-
jaru1254,-,-,-,-,w,-,-,-,a,-,-,-,-,l,-,-,-,-,-,-,a,w,u,r,-,-,u,-
walm1241,-,-,-,-,w,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,-,-,u,l,-,-,u,-
adny1235,-,-,-,-,w,-,-,-,i,-,-,-,-,l,-,-,-,-,-,-,-,-,-,d,-,-,o,-
dier1241,-,-,-,-,k,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,a,w,a,r,-,-,a,-
yand1253,-,-,-,-,k,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-,i,w,o,r,-,-,a,-
dhuw1249,-,-,-,-,d,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,a,-,-,l,-,-,a,-
djam1256,-,-,-,-,d,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,a,-,-,l,-,-,a,-
gupa1247,-,-,-,-,d,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,a,-,-,l,-,-,a,-
guma1253,-,-,-,-,d,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,a,-,-,l,-,-,a,-
dhan1270,-,-,-,-,d,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,a,-,-,l,-,-,a,-
rita1239,-,-,-,-,d,-,-,-,a,-,-,-,-,m,-,-,-,-,-,-,a,-,-,l,-,-,a,-
yann1237,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,r,-,k,i,5
waga1260,-,-,-,-,k,-,-,-,e,-,-,-,-,n,-,-,-,-,k,-,e,-,-,l,e,N,a,-
alya1239,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,e,-,-,T,-,-,-,-
west2441,-,-,-,-,-,-,-,-,i,-,-,-,-,r,-,-,-,-,-,-,e,-,-,T,-,-,e,-
