language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
dhar1247,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
kurr1243,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
pany1241,b,i,l,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-
ngar1287,-,-,t,-,-,-,-,-,a,-,-,y,-,-,-,a,-,-,-,-,-
yind1247,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
nyun1247,-,-,t,-,-,-,-,-,a,m,i,5,-,-,-,i,-,-,-,-,-
warl1255,-,-,l,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-
warl1254,-,-,l,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-
waru1265,-,-,T,-,-,-,-,-,a,-,-,l,-,-,-,a,-,-,-,-,-
guri1247,k,a,N,-,-,-,-,-,a,n,-,t,-,-,-,a,-,-,-,-,-
ngar1235,-,-,l,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-
mudb1240,-,-,b,-,-,-,-,-,a,-,-,r,-,-,-,a,-,-,r,-,k
jaru1254,-,-,l,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-
walm1241,-,-,l,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-
adny1235,-,-,y,-,-,-,-,-,e,-,i,y,-,-,-,a,-,-,-,-,-
naru1238,-,-,-,-,-,-,-,-,-,-,-,d,-,-,-,a,-,-,-,-,-
dier1241,-,-,m,-,-,-,-,-,a,-,-,n,-,-,-,a,-,-,-,-,-
yand1253,-,-,m,-,-,-,-,-,u,-,-,n,-,-,-,a,-,-,-,-,-
dhuw1249,-,-,d,u,r,w,-,-,a,-,-,r,-,-,-,a,-,-,-,-,-
djam1256,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
gupa1247,-,-,d,-,-,T,-,-,o,-,-,l,-,-,-,i,-,-,N,-,-
guma1253,-,-,d,u,r,w,-,-,a,-,-,r,-,-,-,a,-,-,-,-,-
dhan1270,-,-,d,u,r,w,-,-,a,-,-,r,-,-,-,a,-,-,-,-,-
dayi1244,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,E,-,-,-,-,-
rita1239,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yann1237,m,a,r,a,N,g,-,-,a,-,-,r,-,-,-,a,-,-,-,-,-
djin1253,-,-,r,-,-,-,-,-,a,-,-,r,-,-,-,i,-,-,-,-,-
waga1260,-,-,t,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-,-,-
warl1256,-,-,L,-,-,-,-,-,i,-,-,r,-,-,-,a,-,-,-,-,-
kala1377,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-
alya1239,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,a,k,e,t,-,-
ande1247,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,a,k,e,t,-,-
west2441,-,-,-,-,-,-,-,-,-,-,-,r,-,-,-,a,k,a,t,-,a
