language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
dayi1244,-,-,-,m,-,-,a,-,-,l,t,T,a,-,-,-,n,-,-,-,a,-,-,-,7,-
rita1239,-,-,-,b,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,l,7,-
yann1237,-,-,-,b,-,-,u,-,-,l,-,-,-,-,-,-,-,-,-,-,a,-,-,l,7,-
djin1253,-,-,-,b,-,-,i,-,-,l,-,-,-,-,-,-,-,-,-,-,a,w,i,l,i,-
waga1260,-,-,-,k,-,-,i,-,-,T,-,-,i,-,-,-,w,-,-,-,i,-,-,-,-,-
warl1256,-,-,-,k,-,-,u,-,-,T,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-
yany1243,-,a,-,5,-,-,i,-,-,r,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
kala1377,-,-,-,k,-,-,o,-,-,s,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-
alya1239,-,-,-,-,-,-,a,-,-,t,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-
ande1247,-,-,-,-,-,-,a,-,-,t,-,-,e,-,-,-,r,-,-,-,-,-,-,-,-,-
west2441,-,-,-,-,-,-,-,-,-,t,-,-,a,-,-,-,r,-,-,-,a,-,-,-,-,-
