language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
nyun1247,-,-,-,-,5,-,-,-,-,i,-,-,-,n,-,-,-,d,-,T,-,-,a,-,-,n,-,-,-,-
warl1254,-,-,-,-,5,-,-,-,-,u,-,-,-,n,-,-,-,-,-,T,-,-,i,-,-,n,-,i,-,-
guri1247,-,-,-,-,p,-,-,-,-,u,-,-,-,5,-,-,-,-,-,m,a,n,a,-,-,n,-,a,-,-
ngar1235,-,-,-,-,b,-,-,-,-,u,-,-,-,5,-,-,-,-,-,m,-,-,a,-,-,n,-,i,-,-
mudb1240,-,-,-,-,m,-,-,-,-,u,-,-,-,k,b,-,i,-,-,T,-,-,-,-,-,-,-,i,-,-
jaru1254,T,a,-,m,b,-,-,-,-,u,-,-,-,n,-,-,-,-,-,-,-,-,a,-,-,n,-,-,-,-
naru1238,-,-,-,-,m,-,-,-,-,a,-,-,-,r,-,-,-,-,-,-,-,-,a,-,-,r,-,i,-,-
dier1241,t,a,p,a,m,-,-,-,-,a,-,-,-,l,-,-,i,n,-,t,-,-,a,-,-,-,-,-,-,-
yand1253,-,-,-,-,m,-,-,-,-,a,-,-,-,n,a,-,i,-,-,b,-,-,a,-,-,-,-,-,-,-
dhuw1249,-,-,-,-,w,-,-,-,-,E,-,-,-,-,-,-,-,l,-,k,-,-,u,-,-,m,-,-,-,-
djam1256,-,-,-,-,w,-,-,-,-,E,-,-,-,-,-,-,-,l,-,k,-,-,u,-,-,m,-,-,-,-
gupa1247,-,-,-,-,w,-,-,-,-,E,-,-,-,-,-,-,-,l,-,k,-,-,u,-,-,m,-,-,-,-
guma1253,-,-,-,-,b,-,-,-,-,u,-,-,-,-,-,-,-,5,t,T,-,-,u,-,-,n,-,-,-,-
dhan1270,-,-,-,-,w,-,-,-,-,E,-,-,-,-,-,-,-,l,-,k,-,-,u,-,-,m,-,-,-,-
dayi1244,d,E,-,-,b,u,5,7,p,u,-,-,-,5,-,-,-,d,-,T,-,-,u,-,-,n,-,-,-,-
rita1239,-,-,-,-,w,-,-,-,-,u,-,-,-,-,-,-,-,r,N,g,-,-,u,-,-,n,-,-,-,-
yann1237,d,E,-,-,b,u,n,7,p,u,-,-,-,5,-,-,-,d,-,T,-,-,u,-,-,n,-,-,-,-
djin1253,-,-,-,-,w,-,-,-,-,u,-,-,-,n,-,-,-,d,i,g,-,-,i,-,-,-,-,-,-,-
yany1243,-,-,-,-,l,-,-,-,-,u,-,T,i,n,-,-,-,-,-,T,-,-,a,-,-,r,-,a,-,-
kala1377,-,-,-,-,g,-,-,-,-,u,-,-,-,d,-,-,-,-,-,t,a,p,a,-,-,m,a,i,-,-
