language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
guri1247,-,-,-,-,N,-,-,-,u,m,p,a,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
ngar1235,-,-,-,-,N,-,-,-,u,m,b,a,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
mudb1240,-,-,-,-,w,-,-,-,u,m,b,a,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
jaru1254,-,-,-,-,g,-,-,-,-,-,-,a,-,-,n,d,a,m,-,-,-,-,-,a,-,r,i
walm1241,-,-,-,-,N,-,-,-,u,m,p,a,-,-,n,-,-,-,-,-,-,-,-,a,-,-,-
naru1238,-,-,-,-,N,-,-,-,u,-,-,-,-,-,b,-,-,-,-,-,-,-,-,a,-,-,-
dhuw1249,-,-,-,-,d,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,y,-
djam1256,-,-,-,-,d,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,y,-
gupa1247,-,-,-,-,N,a,n,-,a,-,-,-,-,-,p,-,-,-,-,-,-,-,-,a,-,-,-
guma1253,-,-,-,-,d,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,y,-
dhan1270,-,-,-,-,d,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,y,-
rita1239,-,-,-,-,d,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,a,-,y,-
yann1237,-,-,-,-,d,-,-,-,u,-,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,i,-
djin1253,g,a,-,-,l,-,-,-,i,-,-,-,-,-,k,-,-,-,-,-,-,-,-,a,-,l,i
waga1260,-,i,-,-,l,-,-,-,i,-,N,e,-,-,n,-,-,-,-,-,t,-,-,u,-,-,-
warl1256,-,-,-,-,t,-,-,-,a,-,w,a,-,-,r,-,-,-,-,-,-,-,-,a,-,-,-
kala1377,-,-,-,-,-,-,-,-,a,-,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,i,-
alya1239,-,a,-,-,n,-,-,-,e,-,-,-,-,-,-,-,-,-,-,-,-,-,-,w,-,-,-
west2441,-,-,-,-,n,-,-,-,u,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
