language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
ngar1287,-,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,i,-,-,r,-,a,-,-,-
yind1247,-,-,-,-,w,-,-,-,-,a,-,-,N,-,-,-,-,-,a,-,-,r,-,-,-,-,-
nyun1247,-,-,-,-,w,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,-,-,-
warl1255,-,-,-,-,w,a,l,a,p,a,-,-,n,-,p,-,-,-,a,-,-,-,-,-,-,-,-
warl1254,-,-,-,-,y,i,w,-,-,i,-,-,n,-,T,-,-,-,i,-,-,-,-,-,-,-,-
waru1265,-,-,-,-,w,-,-,-,-,a,-,-,n,-,k,-,-,-,u,-,-,r,-,-,-,-,-
guri1247,-,-,-,-,N,-,-,-,-,i,-,-,l,-,k,-,-,-,i,-,-,r,-,i,-,-,-
mudb1240,-,-,-,-,N,-,-,-,-,i,-,-,l,-,k,-,-,-,i,-,-,r,-,i,-,-,-
jaru1254,-,-,g,a,n,-,d,-,-,a,-,-,r,-,g,a,n,d,a,-,-,r,-,-,-,-,-
adny1235,m,a,y,i,v,-,-,-,-,a,-,-,L,-,k,-,-,-,-,-,-,-,-,a,-,-,-
naru1238,-,-,-,-,w,-,-,-,-,a,-,-,L,-,d,-,-,-,-,-,-,-,-,u,-,-,-
dier1241,-,-,-,-,y,-,-,-,-,a,-,-,r,-,k,-,-,-,a,-,-,L,-,a,-,-,-
yand1253,-,-,-,-,N,-,-,-,-,a,-,-,-,-,g,-,-,-,-,-,-,-,-,a,-,-,-
dhuw1249,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,r,-,a,-,-,k
djam1256,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,r,-,a,-,-,k
gupa1247,-,-,-,-,m,-,-,-,-,i,-,-,w,-,-,-,-,-,u,-,-,r,-,a,-,-,-
guma1253,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,r,-,a,-,-,k
dayi1244,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,r,-,a,-,-,k
rita1239,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,r,-,a,-,-,k
yann1237,-,-,-,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,u,-,-,r,-,a,-,-,k
djin1253,-,-,d,-,T,-,-,-,-,a,n,-,g,-,-,-,-,-,u,-,-,l,-,-,-,-,k
waga1260,-,-,-,-,p,-,-,-,-,u,-,-,l,-,-,-,-,-,u,-,-,w,-,u,l,-,t
warl1256,-,-,-,-,-,-,-,-,-,-,-,-,5,-,-,-,-,-,i,-,-,r,s,a,-,-,-
kala1377,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,a,-,-,-
alya1239,-,-,-,-,-,-,-,-,-,a,h,e,n,-,-,-,-,-,T,-,-,-,-,-,-,-,-
ande1247,-,-,-,-,-,-,-,-,-,a,h,e,n,-,-,-,-,-,T,-,-,-,-,-,-,-,-
west2441,-,-,-,-,-,-,-,-,-,a,-,-,n,-,t,-,-,-,T,-,-,-,-,a,-,-,-
