language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18
pany1241,-,-,m,-,-,i,-,-,t,-,-,a,-,-,-,-,-,-
ngar1287,-,-,m,-,-,i,-,-,d,-,-,a,-,-,-,-,-,-
yind1247,-,-,m,-,-,i,-,-,d,-,-,a,-,-,-,-,-,-
nyun1247,-,-,y,-,-,o,-,-,-,-,-,a,-,-,-,d,-,-
warl1255,-,-,n,-,-,u,-,-,m,-,-,u,-,-,-,-,-,-
warl1254,-,-,k,-,-,i,-,-,l,-,-,i,-,-,-,-,-,-
waru1265,-,-,w,-,-,a,-,-,r,a,k,u,-,-,-,-,-,-
guri1247,-,-,k,-,-,u,-,-,L,a,n,a,-,-,-,-,-,-
ngar1235,-,-,-,-,-,-,-,-,m,a,g,a,-,-,-,5,-,-
mudb1240,-,-,k,-,-,u,-,-,l,-,-,a,-,-,-,-,-,-
jaru1254,w,a,g,-,-,u,-,-,r,-,-,a,-,-,-,-,-,-
walm1241,N,a,T,-,-,i,-,-,t,-,-,a,-,-,-,-,-,-
adny1235,-,-,v,-,-,i,-,-,d,-,-,i,-,-,-,-,-,-
naru1238,-,-,w,-,-,a,-,-,l,-,-,i,-,-,-,-,-,-
dier1241,-,-,w,-,-,a,-,-,t,-,-,a,-,-,-,-,-,-
yand1253,-,-,p,-,-,a,-,-,n,-,-,i,-,-,-,-,-,-
dhuw1249,-,-,y,-,-,a,-,-,k,-,-,a,-,-,-,-,-,-
djam1256,-,-,b,-,-,a,y,-,N,-,-,u,-,-,-,-,-,-
gupa1247,-,-,y,-,-,a,-,-,k,-,-,a,-,-,-,-,-,-
guma1253,-,-,y,-,-,a,-,-,k,-,-,a,-,-,-,-,-,-
dhan1270,-,-,y,-,-,a,-,-,k,-,-,a,-,-,-,-,-,-
dayi1244,-,-,y,-,-,a,-,-,k,-,-,a,-,-,-,-,-,-
rita1239,-,-,m,-,-,a,y,-,7,-,-,-,-,-,-,-,-,-
yann1237,r,u,l,-,-,-,-,-,k,-,-,a,-,-,-,-,-,-
djin1253,-,-,-,-,-,i,N,-,k,-,-,i,-,-,-,-,-,-
waga1260,-,-,m,-,-,u,-,-,l,-,-,a,-,-,-,l,-,-
warl1256,-,-,w,-,-,i,-,-,l,-,-,i,-,-,-,-,-,-
yany1243,-,-,k,-,-,u,-,-,d,-,-,a,-,-,-,d,-,i
kala1377,-,-,l,-,-,a,w,-,N,-,-,a,-,-,-,-,-,-
alya1239,-,-,-,-,-,a,-,-,r,-,-,a,-,-,-,N,k,w
ande1247,-,-,-,-,-,u,-,-,r,-,-,e,-,-,-,m,-,-
west2441,-,-,-,-,-,i,-,-,t,-,T,a,-,-,-,-,-,-
