language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
guri1247,-,-,l,a,-,-,-,-,p,a,n,-,-,-,-,-,-,-,-,-,-,-,-,-
ngar1235,-,-,l,a,-,-,-,-,b,a,N,-,-,-,-,-,-,-,-,a,n,-,-,-
mudb1240,-,-,N,a,-,-,-,-,b,a,n,-,-,d,-,-,-,-,-,a,-,-,-,-
jaru1254,-,-,-,-,-,-,-,-,b,a,n,-,-,b,-,-,-,-,-,i,-,-,-,-
adny1235,-,-,-,a,-,t,-,-,-,a,n,-,-,g,-,-,-,-,-,u,-,-,-,-
naru1238,-,-,g,a,-,g,-,-,-,a,-,-,-,d,-,-,-,-,-,i,-,-,-,-
dier1241,-,-,p,i,-,l,-,-,p,i,-,-,-,r,-,-,-,-,-,i,-,-,-,-
yand1253,-,-,p,i,-,5,-,-,-,i,-,-,-,y,-,-,i,n,k,a,-,-,-,-
dhuw1249,-,-,L,a,-,m,-,-,b,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-
djam1256,-,-,L,a,-,m,-,-,b,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-
gupa1247,-,-,L,a,-,m,-,-,b,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-
guma1253,-,-,L,a,-,m,-,-,b,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-
dhan1270,-,-,L,a,-,m,-,-,b,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-
dayi1244,-,-,L,a,-,m,-,-,b,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-
rita1239,-,-,T,a,-,r,-,-,w,a,-,-,-,L,-,-,-,-,-,k,-,-,-,-
yann1237,-,-,-,-,-,m,-,-,-,u,n,-,-,d,-,-,-,-,-,i,-,-,-,-
djin1253,-,-,-,-,-,-,-,-,b,a,-,-,-,p,-,-,-,-,-,i,-,-,-,-
waga1260,-,-,L,a,-,N,-,-,k,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-
warl1256,-,-,m,a,-,-,-,-,w,a,-,-,-,r,-,-,-,-,-,a,-,-,-,-
yany1243,k,a,n,a,-,n,k,u,w,a,-,-,-,5,-,-,-,-,-,i,-,-,-,-
kala1377,-,-,t,a,-,-,-,-,b,a,-,-,-,-,-,-,-,-,-,i,-,-,-,-
alya1239,-,-,-,a,-,n,-,-,p,e,-,-,-,t,-,-,-,-,-,-,-,-,-,-
ande1247,-,-,-,a,y,l,-,-,p,e,-,-,-,r,-,-,-,-,-,-,-,-,-,-
west2441,-,-,p,a,-,L,-,a,p,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-
