language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25
kens1248,-,-,-,-,-,N,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-
jeha1242,-,-,-,-,-,N,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,-,-,-,-
seme1247,-,-,-,-,-,k,3,m,k,h,k,h,o,-,-,-,-,-,-,m,-,-,-,-,-
sema1265,-,-,-,-,-,k,-,-,-,h,k,h,o,-,-,-,-,-,-,m,-,-,-,-,-
cent1989,7,3,N,-,-,g,-,-,-,-,-,-,u,-,-,-,-,-,-,y,-,-,-,-,-
nort2684,-,-,N,-,-,k,-,-,-,-,-,-,u,-,-,-,-,-,-,y,-,-,-,-,-
mlab1235,-,-,-,-,-,N,-,-,-,h,N,-,o,-,-,-,-,-,-,-,-,-,-,-,-
rucc1239,-,-,-,-,-,N,-,-,-,-,-,-,u,-,-,-,-,-,-,y,-,-,-,-,-
mali1278,-,-,t,-,a,d,-,-,-,-,-,-,u,-,-,-,-,-,-,h,-,-,-,-,-
aheu1239,T,-,t,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,-
aheu1239,T,-,t,-,-,s,-,-,-,-,-,-,u,-,-,-,-,-,-,N,-,-,-,-,-
viet1252,-,-,n,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,o,i,-,-,-,-,-
ruch1235,-,-,-,-,-,N,-,-,-,-,-,-,o,-,-,-,-,-,-,i,-,-,-,-,-
ruma1248,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,a,k,-,-,-,-,-
huuu1240,-,-,-,-,-,-,-,-,-,-,-,-,o,t,t,h,t,h,e,7,-,-,-,-,-
huuu1240,-,-,-,-,-,-,-,-,-,-,-,-,o,t,t,h,t,h,e,7,-,-,-,-,-
khan1274,-,-,-,-,-,5,-,-,-,-,-,-,o,-,-,-,-,-,-,n,-,-,-,-,-
bitt1240,-,-,-,-,-,5,-,-,-,-,-,i,o,-,-,-,-,-,-,7,-,-,-,-,-
puoc1238,-,-,k,-,-,l,-,-,-,-,-,i,3,-,-,-,-,-,-,n,-,-,-,-,-
mang1378,-,-,-,-,-,d,-,-,-,-,-,-,a,-,-,-,-,-,-,n,-,-,-,-,-
nanc1247,-,-,-,-,-,p,o,-,-,-,-,-,o,-,-,-,-,-,-,i,-,a,-,-,-
carn1240,-,-,-,-,-,-,-,-,-,-,-,-,u,-,-,-,-,-,-,T,t,s,-,-,-
khar1287,-,-,d,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,o,-,-,-
khar1287,-,-,d,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,o,-,-,-
juan1238,-,-,d,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,o,-,-,-
juan1238,-,-,d,-,-,d,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,o,-,-,-
sant1410,-,-,-,-,-,d,-,-,-,-,-,-,u,-,-,-,-,-,-,r,r,u,p,-,-
mund1320,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,p,-,-
kork1243,-,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,u,b,a,n
sora1254,-,-,-,-,-,g,-,-,-,-,-,-,o,-,-,-,-,-,-,b,-,-,-,-,-
pare1266,-,-,-,-,-,k,-,-,-,-,-,-,o,-,-,-,-,-,-,k,-,o,-,-,-
bond1245,-,-,-,-,-,l,-,-,-,-,-,-,e,-,-,-,-,-,-,7,-,-,-,-,-
khas1269,-,-,s,h,s,h,-,-,-,-,-,-,o,-,-,-,-,-,-,N,-,-,-,-,-
buga1247,-,-,-,-,-,5,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
