language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
ruma1248,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,u,-,-,-
huuu1240,-,-,-,-,n,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,i,n,-,-,-
khan1274,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,w,-,-,-
bitt1240,-,-,-,-,s,3,-,N,-,-,-,m,-,-,-,-,-,-,-,-,e,-,N,-,-,-
puoc1238,-,-,-,-,-,-,-,-,-,-,-,m,-,-,-,-,-,-,-,-,3,-,5,-,-,-
carn1240,t,a,n,3,s,3,-,-,-,-,-,m,-,-,-,-,-,-,-,-,a,-,t,-,-,-
khas1269,k,-,-,-,h,-,-,k,-,-,-,h,-,-,-,-,-,l,-,-,u,-,r,-,-,-
khar1287,-,-,-,-,s,e,n,k,o,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,-,-
juan1238,-,-,-,-,-,-,-,k,u,5,i,m,-,-,-,-,d,d,-,-,i,-,g,-,-,-
sant1410,-,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,l,-,-,-
mund1320,-,-,-,-,-,i,-,-,-,-,-,p,-,-,-,-,-,-,-,-,i,-,l,-,-,-
sora1254,-,-,-,-,t,u,i,t,-,-,-,-,-,-,-,-,-,-,-,-,u,d,Z,-,-,-
pare1266,-,-,-,-,-,a,-,7,-,-,-,m,-,-,-,-,-,-,-,-,a,-,r,-,-,-
bond1245,-,-,-,-,m,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,r,t,o,k
buga1247,-,-,-,-,b,o,-,-,-,-,-,m,-,-,-,-,-,-,-,-,o,-,-,-,-,-
lowe1395,-,-,-,-,-,-,-,-,-,-,-,p,-,-,-,3,-,t,-,-,u,-,r,-,-,-
