language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
hala1252,-,-,-,-,g,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,-,-
todr1244,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,l,u,-,o,N
katu1272,-,-,-,-,k,-,-,-,-,a,-,-,l,-,-,a,-,a,-,-,-,-,-,-,-,N,-,-,-,-
west2398,-,-,-,-,k,-,-,-,-,3,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,N,-,-,-,-
ngeq1245,-,-,-,-,k,-,-,-,-,a,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,N,-,-,-,-
sooo1254,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,N,-,-,-,-
trii1240,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,a,-,k,-,-,-,-
paco1243,-,m,-,m,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
phon1246,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,N,-,-,-,-
nyah1250,-,-,-,-,k,-,-,-,-,-,-,-,l,-,-,-,-,o,-,-,-,-,-,-,-,N,-,-,-,-
monn1252,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-
sema1266,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,p,-,-,-,-
temi1246,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,d,-,-,-,-
jahh1242,-,-,-,-,h,-,-,-,-,u,-,-,l,-,-,-,-,a,-,-,-,-,-,-,-,s,-,-,-,-
kens1248,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,t,-,-,-,-
jeha1242,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,t,7,h,3,y
seme1247,-,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,3,-,-,-,n,-,i,-,h,-,-,-,-
sema1265,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-
cent1989,-,-,-,-,g,-,-,-,-,-,-,-,r,-,-,-,-,a,-,-,-,-,-,-,-,p,-,-,-,-
nort2684,-,-,-,-,k,-,-,-,-,-,-,-,r,-,-,3,-,3,-,-,-,-,-,-,-,p,-,-,-,-
mlab1235,-,-,-,-,p,-,-,-,-,-,-,-,l,-,-,-,-,e,-,-,-,-,-,-,-,7,-,-,-,-
rucc1239,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,d,-,Z,a,N
mali1278,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-
aheu1239,-,-,-,-,k,h,k,-,-,-,-,-,h,-,-,-,-,a,-,-,-,-,-,-,-,l,-,-,o,N
viet1252,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,t,-,-,-,-
ruch1235,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,3,m,a,-,-,-,-,-,-,-,r,-,-,-,-
ruma1248,-,-,-,-,k,-,-,-,-,-,-,-,-,-,-,3,-,a,-,-,-,-,-,-,-,N,-,-,-,-
huuu1240,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,a,m,a,-,-,-,-,-,-,-,l,-,-,-,-
khan1274,-,-,-,-,p,-,-,-,-,-,-,-,l,E,T,3,-,o,-,-,-,-,-,-,-,-,-,-,-,-
bitt1240,-,-,-,-,7,-,-,-,-,-,-,-,-,-,-,u,-,a,-,-,-,-,-,-,-,n,-,-,-,-
mang1378,-,-,-,-,p,-,-,-,-,-,-,-,l,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-,-,-
nanc1247,-,o,-,-,k,-,-,-,-,o,o,N,h,-,-,-,-,a,-,-,-,-,-,-,-,r,-,-,e,-
carn1240,-,-,-,-,k,-,-,-,-,u,-,-,l,-,-,-,-,3,-,-,-,-,-,-,-,l,-,-,-,-
juan1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,d,-,Z,a,N
sant1410,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,a,-
mund1320,-,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,t,-,-,a,-
sora1254,-,a,-,-,b,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,y,-,-,-,-
pare1266,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,n,-,-,-,z,-,-,i,-
bond1245,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,-,-,k,-,-,i,-
khas1269,-,-,-,-,s,-,-,-,-,i,-,-,n,-,-,-,b,a,-,-,-,-,-,-,-,i,-,-,-,-
buga1247,-,-,-,-,m,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-,u,-,-,-,-
