language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
khow1242,-,-,-,y,-,-,-,-,-,-,-,-,-,o,-,-,s,-,-,-
nort2665,k,a,N,g,-,-,-,-,-,-,a,-,r,u,-,-,-,-,-,-
hind1269,-,-,-,b,-,-,-,-,-,-,3,-,r,-,-,-,f,-,-,-
urdu1245,-,-,-,b,-,-,-,-,-,-,3,-,r,-,-,-,f,-,-,-
bhoj1244,-,-,-,b,-,-,-,-,-,-,3,-,r,3,-,-,f,-,-,-
maga1260,-,-,-,b,-,-,-,-,-,-,3,-,r,3,p,-,h,-,-,-
mait1250,-,-,-,b,-,-,-,-,-,-,3,-,r,3,-,-,f,-,-,-
mara1378,-,-,-,b,-,-,-,-,-,-,3,-,r,-,-,-,p,-,h,-
beng1280,-,-,-,b,-,-,-,-,-,-,o,-,r,o,p,-,h,-,-,-
assa1263,-,-,-,b,-,-,-,-,-,-,o,-,r,o,p,-,h,-,-,-
kash1277,-,-,-,S,-,-,-,-,-,-,u,-,-,-,-,-,h,-,-,-
kamv1242,-,-,-,S,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
ashk1246,t,-,-,S,-,-,-,-,-,-,a,-,r,-,-,-,-,-,-,-
west2369,-,-,-,y,-,-,-,-,-,-,E,-,-,-,-,-,X,-,-,-
bakh1245,-,-,-,y,-,-,-,-,-,-,a,-,-,-,-,-,X,-,-,-
kumz1235,-,-,-,s,-,-,-,-,-,-,a,-,l,-,-,-,d,-,Z,-
yagn1238,-,-,-,-,-,-,-,-,-,-,i,-,-,-,-,-,X,-,-,-
mode1248,p,a,-,x,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-
cypr1249,p,a,-,-,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-
pont1253,p,a,-,x,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-
capp1239,p,a,-,x,-,-,-,-,-,-,o,-,-,-,-,-,s,-,-,-
apul1236,p,a,-,x,-,-,-,-,-,-,o,-,-,-,-,-,-,-,-,-
homs1234,-,-,-,s,-,-,-,-,-,-,o,-,r,-,-,-,-,-,-,-
nucl1235,-,-,-,s,-,-,-,-,-,-,o,-,r,u,y,t,s,h,-,-
iris1253,-,-,-,l,y,E,k,h,a,Z,3,-,-,-,-,-,r,-,-,-
