language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
uppe1395,-,-,-,-,-,-,-,-,-,-,y,-,o,-,t,X,-,-,o,-,-,-
kash1274,-,-,-,-,-,-,-,-,-,-,v,-,u,-,t,r,o,b,o,-,-,-
bulg1262,-,t,S,-,E,-,r,-,-,-,-,-,3,n,d,r,-,-,o,-,p,-
bulg1262,-,t,S,-,E,-,r,-,-,-,-,-,3,n,d,r,-,-,o,-,p,-
mace1250,-,t,s,-,3,-,r,-,-,-,-,-,-,n,d,r,-,-,o,-,p,-
mace1250,-,t,s,-,3,-,r,-,-,-,-,-,-,n,d,r,-,-,o,-,p,-
gawa1247,-,3,4,-,-,-,d,-,-,-,-,-,E,-,t,s,-,-,-,-,-,-
kala1373,-,-,y,-,-,-,-,-,-,-,-,-,E,-,-,4,-,-,-,-,-,-
khow1242,-,-,S,-,-,-,-,-,-,-,-,-,E,x,u,4,-,-,-,-,-,-
nort2665,-,d,Z,-,-,-,-,-,-,-,-,-,i,g,a,r,-,-,-,-,-,-
hind1269,-,k,-,-,3,-,l,-,-,-,-,-,e,-,d,Z,-,-,o,-,-,-
urdu1245,-,k,-,-,3,-,l,-,-,-,-,-,e,-,d,Z,-,-,o,-,-,-
bhoj1244,-,k,-,-,3,-,r,-,-,-,-,-,e,-,d,Z,-,-,o,-,-,-
maga1260,3,t,-,-,3,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
mait1250,-,k,-,-,3,-,r,-,-,-,-,-,e,-,d,Z,-,-,o,-,-,-
mara1378,-,k,-,-,a,-,L,-,-,-,-,-,i,-,d,z,-,-,-,-,-,-
beng1280,-,d,Z,-,o,k,r,-,-,-,-,-,i,-,t,-,-,-,-,-,-,-
assa1263,-,d,Z,-,o,k,r,-,-,-,-,-,i,-,t,-,-,-,-,-,-,-
kash1277,-,k,-,-,-,-,r,-,-,-,-,-,i,-,-,h,n,m,o,-,z,-
kamv1242,-,-,y,-,a,-,r,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-
ashk1246,-,-,y,-,u,-,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
west2369,-,d,Z,-,e,-,g,-,-,-,-,-,E,-,-,r,-,-,-,-,-,-
bakh1245,-,d,Z,-,i,-,y,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-
kumz1235,-,d,Z,-,o,-,X,-,-,-,-,-,u,-,-,r,-,-,-,-,-,-
mode1248,-,-,-,-,-,-,s,-,i,-,k,-,o,-,t,-,-,-,i,-,-,-
cypr1249,-,-,-,-,-,-,v,-,-,-,l,-,a,n,d,Z,-,-,i,n,-,-
pont1253,-,-,-,-,-,-,-,-,i,-,p,-,a,-,r,-,-,-,i,-,-,-
capp1239,-,-,-,-,-,-,S,-,-,-,k,-,o,-,t,-,-,-,-,-,-,-
apul1236,-,-,-,-,-,-,s,-,i,-,k,-,o,-,t,-,-,-,i,-,-,-
homs1234,-,-,-,-,-,-,l,-,-,-,y,-,o,r,t,h,-,-,-,-,-,-
nucl1235,-,-,-,-,-,-,l,-,-,-,y,-,o,r,t,h,-,-,-,-,-,-
iris1253,-,-,-,-,-,-,-,-,-,-,-,-,e,-,-,-,-,-,-,-,-,-
