language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30
slov1268,-,o,-,-,-,k,-,-,r,-,-,-,-,o,-,-,g,-,-,-,-,-,-,-,3,-,-,-,-,w
ukra1253,-,-,-,-,-,k,-,-,r,-,-,-,-,u,-,-,X,-,-,-,-,l,-,-,i,-,-,-,-,y
rusy1239,-,-,-,-,-,k,-,-,r,-,-,-,-,u,-,-,x,-,-,-,-,l,-,-,o,-,-,-,-,y
bela1254,-,-,-,-,-,k,-,-,r,-,-,-,-,u,-,-,g,-,-,-,-,l,-,-,3,-,-,-,-,-
russ1263,-,-,-,-,-,k,-,-,r,-,-,-,-,u,-,-,g,-,-,-,-,l,-,-,3,-,-,-,-,y
lowe1385,-,-,-,-,-,k,-,u,l,-,-,y,-,o,-,-,w,-,o,-,-,t,-,-,3,-,-,-,-,-
uppe1395,-,-,-,-,-,k,-,u,l,-,-,-,-,o,-,-,y,-,-,-,-,t,-,-,3,-,-,-,-,-
kash1274,w,E,-,-,-,k,-,-,r,-,-,-,-,o,N,-,g,-,-,-,-,w,-,-,3,-,-,-,-,-
bulg1262,-,-,-,-,-,k,-,-,r,-,-,-,-,o,-,-,g,-,-,-,-,-,-,-,3,-,-,-,-,l
mace1250,-,-,-,-,-,t,-,3,r,-,-,k,-,o,l,E,z,-,-,-,-,-,-,-,E,-,-,-,-,n
gawa1247,-,-,-,-,-,-,-,-,f,i,n,d,-,o,-,-,-,-,-,-,-,r,-,-,3,-,-,-,-,-
kala1373,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-,-,-,-,t,-,-,-,-,-,-,-,-
khow1242,-,-,-,-,-,-,-,-,p,i,n,d,-,o,-,-,-,-,-,-,-,r,-,-,u,-,-,-,-,-
nort2665,-,-,-,-,-,-,-,-,g,-,-,-,-,3,-,-,-,-,-,-,-,r,-,-,d,-,-,-,-,-
hind1269,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-
urdu1245,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-
bhoj1244,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-
maga1260,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-
mait1250,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-
mara1378,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-
beng1280,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-
assa1263,-,-,-,-,-,-,-,-,g,-,-,-,-,u,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-
kash1277,-,-,-,-,-,-,-,-,g,-,-,-,-,o,-,-,-,-,-,-,-,l,-,-,-,-,-,-,-,-
kamv1242,-,-,-,-,-,-,-,-,p,u,n,d,r,3,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-
bakh1245,-,-,-,-,-,-,-,-,d,-,-,-,-,o,-,-,y,-,e,-,-,r,e,y,i,-,-,-,-,-
kumz1235,-,-,-,-,-,-,-,-,l,-,-,-,-,a,-,-,-,-,-,-,-,k,a,S,a,-,-,-,-,-
mode1248,-,s,-,-,-,t,-,-,r,-,-,-,-,o,-,-,5,-,g,i,-,l,-,-,o,-,-,-,-,s
cypr1249,-,s,-,-,-,t,-,-,r,-,-,-,-,o,-,-,n,d,Z,i,-,l,-,-,o,-,-,-,-,s
pont1253,-,s,-,-,-,t,-,-,r,-,-,-,-,o,-,-,5,-,T,i,-,l,-,-,o,-,-,-,-,s
capp1239,-,-,-,-,-,-,-,-,Z,-,-,-,-,u,-,-,-,-,v,a,r,l,-,-,a,-,-,-,-,k
apul1236,-,s,-,-,-,t,-,-,r,-,-,-,-,o,-,-,N,-,g,i,-,l,-,-,o,-,-,-,-,-
homs1234,-,-,-,-,-,g,-,3,l,-,-,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-
nucl1235,-,-,-,-,-,k,-,3,l,-,-,-,-,o,-,-,-,-,-,-,-,r,-,-,-,-,-,-,-,-
iris1253,-,-,-,-,-,k,-,-,r,-,-,w,-,i,-,-,5,-,-,-,-,-,-,-,-,-,-,-,-,-
