language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
pola1255,-,-,y,-,a,i,m,-,-,-,-,a,-,-,u,-
latv1249,-,-,-,-,-,-,v,-,-,-,-,o,r,t,-,s
east2282,-,-,-,-,-,-,v,-,-,u,-,o,r,t,-,s
lith1251,-,-,-,-,-,-,v,-,-,-,-,a,r,d,a,s
oldw1241,-,a,n,-,3,-,-,-,-,-,-,-,-,-,-,-
nort2668,-,E,n,-,u,-,-,-,-,-,-,-,-,-,-,-
midd1359,-,a,n,-,v,-,-,-,-,-,-,-,-,-,-,-
treg1244,-,a,n,-,o,-,-,-,-,-,-,-,-,-,-,-
vann1244,h,a,n,-,-,-,-,-,-,-,-,-,-,-,-,-
iris1253,-,a,n,y,3,-,m,-,-,-,-,y,-,-,-,-
oldi1245,-,E,n,y,i,-,m,-,-,-,-,y,-,-,-,-
manx1243,-,e,n,-,3,-,m,-,-,-,-,-,-,-,-,-
west2369,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
bakh1245,-,-,n,-,u,-,m,-,-,-,-,-,-,-,-,-
bakh1245,-,-,7,-,e,s,m,-,-,-,-,-,-,-,-,-
cent2264,-,-,7,-,e,s,m,-,-,-,-,-,-,-,-,-
pahl1241,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
part1239,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
kumz1235,-,-,n,-,a,-,m,-,-,-,-,-,-,-,-,-
khot1251,-,-,n,-,o,-,m,-,-,-,-,a,-,-,-,-
yusu1238,-,-,n,-,u,-,m,-,-,-,-,-,-,-,-,-
nort2641,-,-,n,-,o,-,v,-,-,-,-,-,-,-,-,-
iron1242,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
digo1242,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
ashr1238,-,-,4,-,o,-,-,-,-,-,-,-,-,-,-,-
kala1373,-,-,4,-,o,-,m,-,-,-,-,-,-,-,-,-
gawa1247,-,-,4,-,a,-,m,-,-,-,-,-,-,-,-,-
khow1242,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
nort2665,-,-,n,-,o,-,m,-,-,-,-,3,-,-,-,-
hind1269,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
urdu1245,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
bhoj1244,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
maga1260,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
mait1250,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
east1436,-,-,n,-,a,-,-,-,-,-,-,-,-,-,-,-
mara1378,-,-,n,-,a,-,v,-,-,-,-,-,-,-,-,-
beng1280,-,-,n,-,a,-,m,-,-,-,-,-,-,-,-,-
assa1263,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
vedi1234,-,-,n,-,a,-,m,-,-,-,-,a,-,-,-,-
pali1273,-,-,n,-,a,-,m,-,-,-,-,a,-,-,-,-
kash1277,-,-,n,-,o,-,v,-,-,-,-,-,-,-,-,-
kamv1242,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
east2308,-,-,n,-,o,-,m,-,-,-,-,-,-,-,-,-
west2372,-,-,n,-,u,-,m,-,-,-,-,-,-,-,-,-
chim1297,-,-,n,-,a,-,m,-,-,-,-,-,-,-,-,-
lowe1390,-,-,n,-,3,-,m,-,-,-,-,-,-,-,-,-
homs1234,-,o,n,-,u,-,n,-,-,-,-,-,-,-,-,-
nucl1235,-,o,n,-,u,-,n,-,-,-,-,-,-,-,-,-
clas1249,-,o,n,-,u,-,n,-,-,-,-,-,-,-,-,-
