language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
latv1249,-,-,-,-,-,l,-,o,-,-,b,o,p,u,s,-,-,-,-,E,-,-,-,-,-,-,-
czec1258,p,-,-,-,-,r,-,o,-,-,-,-,-,-,b,-,-,-,-,3,-,-,-,-,-,-,-
czec1258,p,-,-,-,-,r,-,o,-,-,-,-,-,-,v,-,-,-,-,i,-,-,-,-,-,-,-
slov1269,p,-,-,-,-,r,-,o,-,-,-,-,-,-,v,-,-,-,-,i,-,-,-,-,-,-,-
poli1260,p,-,-,-,-,r,-,a,-,-,-,-,-,-,v,-,-,-,-,3,-,-,-,-,-,-,-
poli1260,p,-,-,-,-,r,-,o,-,-,-,-,-,-,v,-,-,-,-,3,-,-,-,-,-,-,-
slov1268,-,-,-,-,-,d,-,e,-,-,-,-,-,-,s,-,-,n,-,i,-,-,-,-,-,-,-
ukra1253,p,-,-,-,-,r,-,o,-,-,-,-,-,-,v,-,-,-,-,i,-,y,-,-,-,-,-
rusy1239,p,-,-,-,-,r,-,o,-,-,-,-,-,-,v,-,-,-,-,o,-,y,-,-,-,-,-
bela1254,p,-,-,-,-,r,-,o,-,-,-,-,-,-,v,-,-,-,-,3,-,-,-,-,-,-,-
russ1263,p,-,-,-,-,r,-,o,-,-,-,-,-,-,v,-,-,-,-,3,-,y,-,-,-,-,-
lowe1385,p,-,-,-,-,S,-,o,-,-,-,-,-,-,w,-,-,-,-,3,-,-,-,-,-,-,-
uppe1395,p,-,-,-,-,X,-,a,-,-,-,-,-,-,w,-,-,-,-,3,-,-,-,-,-,-,-
kash1274,p,-,-,-,-,r,-,o,-,-,-,-,-,-,v,-,-,-,-,3,-,-,-,-,-,-,-
bulg1262,-,-,-,-,-,d,-,3,-,-,-,-,-,-,s,-,-,-,-,E,-,n,-,-,-,-,-
mace1250,p,-,-,-,-,r,-,o,-,-,-,-,-,-,p,-,-,-,-,-,-,-,-,-,-,-,-
mace1250,p,-,-,-,-,r,-,o,-,-,-,-,-,-,f,-,-,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,d,-,e,-,-,-,-,-,-,s,-,-,-,-,E,-,n,-,-,-,-,-
gawa1247,-,-,-,-,-,d,-,a,t,-,S,-,-,-,-,-,i,n,-,3,-,-,-,-,-,-,-
kala1373,-,-,-,-,-,l,-,o,t,-,S,-,-,-,h,-,i,m,-,-,-,-,-,-,-,-,-
khow1242,f,-,-,-,-,r,-,o,-,-,s,-,-,-,k,-,i,-,-,-,-,-,-,-,-,-,-
nort2665,-,-,-,-,-,r,-,o,-,-,s,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
hind1269,-,-,-,-,-,d,-,o,-,-,y,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
urdu1245,-,-,-,-,-,d,-,o,-,-,y,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
bhoj1244,-,-,-,-,-,d,-,3,-,-,h,-,-,-,-,-,i,n,-,o,-,-,-,-,-,-,-
maga1260,-,-,-,-,-,d,-,3,-,-,h,-,-,-,-,-,i,n,-,o,-,t,3,r,3,p,h
mait1250,-,-,-,-,-,d,-,3,-,-,h,-,-,-,-,-,i,n,-,o,-,-,-,-,-,-,-
mara1378,u,-,-,-,-,d,-,z,-,-,v,-,-,-,-,-,i,-,-,-,-,-,-,-,-,-,-
beng1280,-,-,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,n,-,-,-,-,-
assa1263,-,-,-,-,-,x,-,u,-,p,h,-,-,-,-,-,-,-,-,o,-,l,-,-,-,-,-
kash1277,-,-,-,-,-,d,-,3,t,S,h,-,-,-,-,-,-,-,-,o,-,n,-,-,-,-,-
kamv1242,-,-,-,-,-,p,-,a,t,-,S,-,-,-,-,-,-,-,-,u,-,t,-,-,-,-,-
west2369,-,-,-,-,-,r,-,o,-,-,s,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
bakh1245,-,-,-,-,-,r,-,o,-,-,s,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
kumz1235,-,-,-,-,-,r,-,a,-,-,s,-,-,-,t,-,i,-,-,-,-,-,-,-,-,-,-
nort2641,-,-,-,-,-,r,-,o,-,-,s,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-,-
mode1248,-,-,-,-,-,8,-,e,k,-,s,-,-,-,-,-,-,-,-,i,o,s,-,-,-,-,-
cypr1249,-,-,-,-,-,8,-,E,k,-,s,-,-,-,-,-,-,-,-,i,-,s,-,-,-,-,-
pont1253,-,-,-,-,-,8,-,e,k,-,S,-,-,-,-,-,-,-,-,e,-,s,-,-,-,-,-
capp1239,-,-,-,-,-,8,-,e,k,-,S,-,-,-,-,-,-,-,-,o,-,-,-,-,-,-,-
apul1236,-,-,-,-,-,8,-,e,-,-,S,-,-,-,-,-,-,-,-,i,o,-,-,-,-,-,-
homs1234,-,-,-,-,-,-,-,o,t,-,S,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-
nucl1235,-,-,-,-,-,-,-,o,t,-,S,-,-,-,h,-,-,-,-,-,-,-,-,-,-,-,-
iris1253,-,-,-,-,-,d,y,a,-,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
