language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27
bhoj1244,-,-,-,k,-,-,-,-,-,h,e,-,l,-,-,-,n,-,o,-,-,-,-,-,-,-,-
maga1260,-,-,-,k,-,-,-,-,-,h,e,-,l,-,-,-,n,-,o,-,-,-,-,-,-,-,-
mait1250,-,-,-,k,-,-,-,-,-,h,e,-,l,-,-,-,n,-,o,-,-,-,-,-,-,-,-
mara1378,-,-,-,k,-,-,-,-,-,h,e,-,L,-,-,-,n,-,e,-,-,-,-,-,-,-,-
beng1280,-,-,-,k,-,-,-,-,-,h,E,-,l,a,k,o,r,-,a,-,-,-,-,-,-,-,-
assa1263,-,-,-,k,-,-,-,-,-,h,E,-,l,a,k,o,r,-,o,-,-,-,-,-,-,-,-
kash1277,-,-,-,g,-,-,-,-,-,-,i,-,d,-,-,-,-,-,o,-,-,-,n,-,-,-,-
kamv1242,-,-,-,-,-,-,-,-,-,m,i,-,Z,-,-,-,-,-,i,-,-,-,-,-,-,-,-
west2369,-,-,-,b,-,o,z,i,k,y,E,-,r,-,-,-,d,-,E,-,-,-,n,-,-,-,-
bakh1245,-,-,-,b,-,o,z,i,T,-,e,-,r,-,-,-,d,-,a,-,-,-,k,-,-,-,-
kumz1235,-,-,-,b,-,a,z,-,-,-,-,-,-,-,-,-,t,k,a,-,-,-,-,-,-,-,-
mode1248,-,-,-,p,-,-,-,-,-,-,e,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-
cypr1249,-,-,-,p,-,-,-,-,-,-,E,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-
pont1253,-,-,-,p,-,-,-,-,-,-,e,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-
capp1239,-,-,-,p,-,-,-,-,-,-,e,-,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-
apul1236,-,-,-,p,-,-,-,-,-,-,e,d,z,-,-,-,-,-,o,-,-,-,-,-,-,-,-
homs1234,-,-,-,X,-,-,-,-,-,-,o,-,X,-,-,-,-,-,o,-,-,-,l,-,-,-,-
nucl1235,-,-,-,X,-,-,-,-,-,-,o,-,X,-,-,-,-,-,o,-,-,-,l,-,-,-,-
iris1253,-,i,m,y,-,-,-,-,-,-,i,-,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-
