language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
ukra1253,-,-,-,-,l,-,y,-,-,i,-,-,s,-,-,-,-,-,-,-,-
rusy1239,-,-,-,-,x,-,-,-,-,o,-,-,S,-,t,S,o,-,-,-,-
bela1254,-,-,-,-,l,-,y,-,-,E,-,-,s,-,-,-,-,-,-,-,-
russ1263,-,-,-,-,l,-,y,-,-,E,-,-,s,-,-,-,-,-,-,-,-
lowe1385,-,-,g,E,l,-,y,-,-,o,-,-,-,-,-,-,-,-,-,-,-
uppe1395,-,-,-,-,l,-,-,-,-,i,-,-,s,-,-,-,-,-,-,-,-
kash1274,-,-,-,-,l,-,-,-,-,o,-,-,s,-,-,-,-,-,-,-,-
bulg1262,-,-,g,u,r,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
mace1250,-,-,S,u,m,-,-,-,-,o,-,-,-,-,-,-,-,-,-,-,-
gawa1247,-,-,-,-,z,-,3,N,g,a,-,-,l,-,-,-,-,-,-,-,-
kala1373,-,-,-,-,z,-,E,N,-,E,-,-,l,-,-,-,-,-,-,-,-
khow1242,-,-,d,-,Z,-,3,N,g,o,-,-,l,-,y,-,-,-,-,-,-
nort2665,-,-,d,-,Z,-,a,N,g,a,-,-,l,-,-,-,-,-,-,-,-
hind1269,-,-,d,-,Z,-,3,-,g,3,-,-,l,-,-,-,-,-,-,-,-
urdu1245,-,-,d,-,Z,-,3,-,g,3,-,-,l,-,-,-,-,-,-,-,-
bhoj1244,-,-,d,-,Z,-,3,-,g,3,-,-,l,-,-,-,-,-,-,-,-
maga1260,-,-,d,-,Z,-,3,-,g,3,-,-,l,-,-,-,-,-,-,-,-
mait1250,-,-,-,-,-,-,-,-,b,3,-,-,n,-,-,-,-,-,-,-,-
mara1378,-,-,d,-,Z,-,a,N,g,3,-,-,l,-,-,-,-,-,-,-,-
beng1280,-,-,-,-,b,-,o,n,-,-,-,-,-,-,-,-,-,-,-,-,-
beng1280,-,-,d,-,Z,-,o,N,g,o,-,-,l,-,-,-,-,-,-,-,-
assa1263,-,-,d,-,Z,-,o,N,g,o,-,-,l,-,-,-,-,-,-,-,-
kash1277,-,-,-,-,v,-,o,-,-,-,-,-,n,-,-,-,-,-,-,-,-
kamv1242,-,-,-,-,b,-,a,n,-,3,-,-,-,-,-,-,-,-,-,-,-
ashk1246,-,-,-,-,b,-,3,n,-,-,-,-,-,-,-,-,-,-,-,-,-
west2369,-,-,d,-,Z,-,E,n,g,E,-,-,l,-,-,-,-,-,-,-,-
bakh1245,-,-,d,-,Z,-,a,5,T,a,-,-,l,-,-,-,-,-,-,-,-
kumz1235,S,i,d,-,r,-,e,-,t,a,-,-,n,-,-,-,-,-,-,-,-
mode1248,-,-,-,-,8,-,a,-,s,o,-,-,s,-,-,-,-,-,-,-,-
cypr1249,-,-,-,-,-,-,-,-,-,o,-,-,r,-,m,-,a,n,-,i,n
pont1253,-,-,-,-,-,-,-,-,-,o,-,-,r,-,m,-,a,n,-,i,n
capp1239,-,-,-,-,l,-,o,N,g,o,-,-,s,-,-,-,-,-,-,-,-
apul1236,-,-,-,-,d,-,a,-,s,o,-,-,-,-,-,-,-,-,-,-,-
homs1234,-,-,-,-,-,-,o,n,d,o,-,-,r,-,-,-,-,-,-,-,-
nucl1235,-,-,-,-,-,-,o,n,t,o,-,-,r,-,-,-,-,-,-,-,-
iris1253,-,-,k,-,h,-,-,-,-,i,-,-,L,-,-,-,-,-,-,-,-
