language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
czec1258,-,-,7,-,-,o,-,b,-,l,o,-,k,-,-,-,-,-,-,-
slov1269,-,-,-,-,-,o,-,b,-,l,o,-,k,-,-,-,-,-,-,-
poli1260,-,-,-,-,-,o,-,b,-,l,o,-,k,-,-,-,-,-,-,-
poli1260,-,-,x,m,-,u,-,-,-,r,o,-,-,-,-,-,-,-,-,-
slov1268,-,-,-,-,-,o,-,b,-,l,o,-,k,-,-,-,-,-,-,-
ukra1253,-,-,x,m,-,o,-,-,-,r,a,-,-,-,-,-,-,-,-,-
rusy1239,-,-,x,m,-,o,-,-,-,r,o,-,-,-,-,-,-,-,-,-
bela1254,-,-,v,-,-,o,-,b,-,l,o,-,k,-,-,-,o,-,-,-
russ1263,-,-,-,-,-,o,-,b,-,l,3,-,k,-,-,-,a,-,-,-
lowe1385,-,-,-,-,-,-,-,m,-,r,o,-,k,-,a,w,a,-,-,-
uppe1395,-,-,-,-,-,-,-,m,-,X,u,-,t,S,E,l,-,-,-,-
kash1274,-,-,x,m,w,3,-,-,-,r,o,-,-,-,-,-,-,-,-,-
bulg1262,-,-,-,-,-,o,-,b,-,l,3,-,k,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,o,-,b,-,l,a,-,k,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,o,-,b,-,l,a,-,k,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,o,-,b,-,l,o,-,k,-,-,-,-,-,-,-
gawa1247,-,-,-,-,-,3,l,b,e,4,o,-,-,-,-,-,-,-,-,-
kala1373,-,-,7,-,-,o,-,-,-,g,3,-,7,-,-,-,-,-,-,-
khow1242,-,-,-,-,-,-,-,k,-,h,o,-,t,-,-,-,-,-,-,-
nort2665,-,-,t,-,-,o,-,-,-,N,-,-,g,-,-,-,-,-,-,-
hind1269,-,-,b,-,-,o,-,-,-,d,3,-,l,-,-,-,-,-,-,-
urdu1245,-,-,b,-,-,o,-,-,-,d,3,-,l,-,-,-,-,-,-,-
bhoj1244,-,-,b,-,-,o,-,-,-,d,3,-,r,-,-,-,-,-,-,-
maga1260,-,-,b,-,-,o,-,-,-,d,3,-,r,-,-,-,-,-,-,-
mait1250,-,-,m,-,-,-,-,-,-,-,e,-,g,-,-,-,-,-,-,-
mara1378,-,-,-,-,-,-,-,-,-,d,a,-,g,-,-,-,-,-,-,-
beng1280,-,-,m,-,-,e,-,-,-,-,-,-,g,-,-,-,-,-,-,-
assa1263,-,-,d,-,-,o,-,-,-,-,o,-,r,-,-,-,-,-,-,-
kash1277,o,-,b,-,-,u,-,-,-,-,-,-,r,-,-,-,-,-,-,-
kamv1242,-,-,-,-,-,-,-,-,-,n,i,-,r,-,-,-,u,-,-,-
ashk1246,-,-,-,-,-,-,-,-,-,l,a,-,r,-,-,-,a,-,-,-
west2369,-,-,-,-,-,-,-,-,-,-,E,b,r,-,-,-,-,-,-,-
bakh1245,-,-,7,-,-,-,-,-,-,-,3,w,r,-,-,-,-,-,-,-
kumz1235,-,-,n,-,-,-,-,-,-,-,u,m,-,-,-,-,-,-,-,-
nort2641,-,-,-,-,-,-,-,-,-,-,3,w,r,-,-,-,-,-,-,-
mode1248,s,i,n,-,-,e,-,f,-,-,o,-,-,-,-,-,-,-,-,-
cypr1249,-,-,n,-,-,E,-,f,-,-,o,-,s,-,-,-,-,-,-,-
pont1253,-,-,n,-,-,e,-,f,-,-,E,-,-,-,-,-,-,-,-,-
capp1239,S,i,n,-,-,e,-,f,-,-,a,-,-,-,-,-,-,-,-,-
apul1236,s,i,n,-,-,o,-,f,-,-,o,-,-,-,-,-,-,-,-,-
homs1234,-,-,-,-,-,o,m,b,-,-,-,-,-,-,-,-,-,-,-,-
nucl1235,-,-,-,-,-,o,m,p,-,-,-,-,-,-,-,-,-,-,-,-
iris1253,s,-,k,-,-,a,-,m,3,l,-,-,-,-,-,-,-,-,-,-
