language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
bulg1262,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,o,S,-,t,-,-,-,-,-
mace1250,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,3,S,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,3,S,-,-,-,-,-,-,-
mace1250,-,-,-,-,-,-,-,-,-,d,-,-,-,-,-,o,S,-,t,-,-,-,-,-
gawa1247,-,-,-,v,-,-,-,-,-,-,-,-,-,-,-,a,S,-,-,-,-,-,-,-
kala1373,-,-,-,7,-,-,-,-,-,-,-,-,-,-,-,o,g,3,7,-,-,-,-,-
khow1242,-,-,-,b,-,-,-,-,-,-,-,-,-,-,-,3,S,i,k,-,-,-,-,-
nort2665,-,-,-,d,-,-,-,-,-,-,-,-,-,-,-,a,m,o,n,-,-,-,-,-
hind1269,-,-,-,b,o,-,-,-,-,r,-,-,-,-,-,i,S,-,-,-,-,-,-,-
urdu1245,-,-,-,b,o,-,-,-,-,r,-,-,-,-,-,i,S,-,-,-,-,-,-,-
bhoj1244,-,-,-,b,3,-,-,-,-,r,-,k,-,h,-,o,-,-,-,-,-,-,-,-
maga1260,-,-,-,b,u,-,-,-,-,n,-,-,-,-,-,i,-,-,-,-,-,-,-,-
mait1250,-,-,-,b,3,-,-,-,-,r,-,-,-,-,-,3,s,3,n,-,-,o,-,-
mara1378,-,-,-,p,a,-,-,-,-,-,-,-,-,-,-,u,s,-,-,-,-,-,-,-
beng1280,-,-,-,b,-,-,-,-,-,r,-,-,-,-,-,i,S,-,t,-,-,i,-,-
assa1263,-,-,-,b,o,-,-,-,-,r,-,-,-,-,-,o,x,u,n,-,-,-,-,-
kash1277,-,-,-,-,-,-,-,-,-,r,-,-,-,-,-,u,d,-,-,-,-,-,-,-
kamv1242,-,-,-,-,a,-,g,-,o,l,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ashk1246,-,-,-,n,a,-,-,-,-,l,-,-,-,-,-,i,-,-,-,-,-,-,-,-
west2369,-,-,-,b,o,-,-,-,-,r,-,-,-,-,-,o,n,-,-,-,-,-,-,-
bakh1245,-,-,-,b,o,-,-,-,-,r,-,-,-,-,-,u,n,-,-,-,-,-,-,-
kumz1235,-,-,-,b,a,-,-,-,-,r,-,-,-,-,-,a,m,-,-,-,-,-,-,-
nort2641,-,-,-,b,o,-,-,-,-,r,-,-,-,-,-,o,n,-,-,-,-,-,-,-
mode1248,-,-,-,v,-,-,-,-,-,r,-,-,-,-,-,o,S,-,i,-,-,-,-,-
cypr1249,-,-,-,n,E,-,-,-,-,r,-,-,-,-,-,a,-,-,-,-,-,-,-,-
cypr1249,-,-,-,v,-,-,-,-,-,r,-,-,-,-,-,o,S,-,i,-,-,-,-,-
pont1253,-,-,-,v,-,-,-,-,-,r,-,-,-,-,-,o,S,-,i,-,-,-,-,-
capp1239,-,-,-,v,-,-,-,-,-,r,-,e,-,x,-,o,s,-,-,-,-,-,-,-
apul1236,-,-,-,n,e,-,-,-,-,r,-,-,-,-,-,o,-,-,-,-,-,-,-,-
homs1234,-,-,-,-,o,n,t,s,h,r,-,-,-,-,-,E,v,-,-,-,-,-,-,-
nucl1235,-,-,-,-,o,n,d,z,-,r,-,-,-,-,-,E,v,-,-,-,-,-,-,-
iris1253,-,-,-,-,-,-,-,-,-,b,-,-,-,-,-,a,S,-,t,y,3,x,-,-
