language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22
kash1274,-,Z,-,-,5,i,-,-,-,y,-,o,-,-,-,-,-,-,-,-,-,-
bulg1262,-,z,-,m,y,i,-,-,-,y,-,o,-,-,-,-,-,-,-,-,-,-
mace1250,-,s,-,m,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-
mace1250,-,s,-,m,-,-,-,-,-,-,-,o,-,-,k,-,-,-,-,-,-,-
mace1250,-,z,-,m,-,i,-,-,-,y,-,a,-,-,-,-,-,-,-,-,-,-
gawa1247,-,z,-,-,-,-,-,-,-,-,-,E,-,-,4,-,-,-,-,-,t,-
kala1373,-,4,-,-,-,-,-,-,-,-,-,o,-,-,g,-,-,-,-,-,-,-
khow1242,-,-,-,-,-,-,-,-,-,-,-,3,-,-,y,-,-,-,-,-,i,-
nort2665,-,g,-,-,-,-,-,-,-,-,-,o,n,a,s,-,-,-,-,-,-,-
hind1269,-,s,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,-,-,-
urdu1245,-,s,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,-,-,-
bhoj1244,-,s,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,-,-,-
maga1260,-,s,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,-,-,-
mait1250,-,s,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,-,-,-
mara1378,-,s,-,-,-,-,-,-,-,-,-,a,-,-,p,-,-,-,-,-,-,-
beng1280,-,S,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,-,-,-
assa1263,-,x,-,-,-,-,-,-,-,-,-,o,-,-,p,-,-,-,-,-,-,-
kash1277,-,s,-,-,-,3,-,-,-,r,-,3,-,-,p,-,-,-,-,-,h,-
kamv1242,-,b,-,-,-,a,b,i,s,t,-,3,-,-,-,-,-,-,-,-,-,-
ashk1246,-,k,-,-,-,3,-,-,-,r,-,3,-,-,S,-,-,-,-,-,-,-
west2369,-,m,-,-,-,-,-,-,-,-,-,o,-,-,r,-,-,-,-,-,-,-
bakh1245,-,m,-,-,-,-,-,-,-,-,-,o,-,-,r,-,-,-,-,-,-,-
kumz1235,-,m,-,-,-,-,-,-,-,-,-,a,-,-,r,-,-,-,-,-,-,-
nort2641,-,m,-,-,-,-,-,-,-,-,-,o,-,-,r,-,-,-,-,-,-,-
yagn1238,-,m,-,-,-,-,-,-,-,-,-,o,-,-,r,-,-,-,-,-,-,-
mode1248,-,f,-,-,-,-,-,-,-,-,-,i,-,-,8,-,-,-,-,-,i,-
cypr1249,-,k,-,-,-,-,-,-,-,-,-,u,-,-,f,-,-,-,-,-,i,-
pont1253,o,f,-,-,-,-,-,-,-,-,-,i,-,-,8,-,-,-,-,-,i,n
capp1239,-,f,-,-,-,-,-,-,-,-,-,i,-,-,8,-,-,-,-,-,-,-
apul1236,-,f,-,-,-,-,-,-,-,-,-,i,-,-,8,-,-,-,-,-,i,-
homs1234,-,-,-,-,-,-,-,-,-,-,-,o,-,-,t,s,-,-,-,-,-,-
nucl1235,-,-,-,-,-,-,-,-,-,-,-,o,-,-,d,z,-,-,-,-,-,-
iris1253,-,4,-,-,-,a,-,-,-,h,-,3,-,-,r,-,-,-,-,-,-,-
