language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
bhoj1244,-,d,-,-,-,-,e,-,-,k,-,h,-,-,n,o,-,-,-,-
maga1260,-,d,-,-,-,-,e,-,-,k,-,h,3,-,n,o,-,-,-,-
mait1250,-,d,-,-,-,-,e,-,-,k,-,h,-,-,n,o,-,-,-,-
mara1378,-,p,-,-,-,-,a,-,-,-,-,h,-,-,n,e,-,-,-,-
beng1280,-,d,-,-,-,-,E,-,-,k,-,h,-,-,-,a,-,-,-,-
assa1263,-,d,-,-,-,-,e,-,-,k,-,h,-,-,-,o,-,-,-,-
kash1277,-,v,-,-,-,-,o,-,-,t,S,h,o,-,n,-,-,-,-,-
kamv1242,-,v,-,-,-,-,a,-,-,-,-,r,-,-,-,3,-,-,-,-
ashk1246,-,v,-,-,i,-,e,-,-,-,-,r,i,-,-,e,-,-,-,-
west2369,-,d,-,-,-,-,i,-,-,-,-,d,-,-,-,E,-,n,-,-
bakh1245,-,d,-,-,-,-,i,-,-,-,-,r,-,-,-,a,-,k,-,-
kumz1235,-,t,-,-,-,-,e,-,-,m,u,S,-,-,-,a,-,-,-,-
mode1248,-,v,-,-,-,-,-,-,-,-,-,l,e,-,p,o,-,-,-,-
cypr1249,-,8,-,-,-,-,o,-,-,-,-,r,-,-,-,o,-,-,-,-
pont1253,-,-,-,-,-,-,e,-,-,-,-,l,e,-,p,o,-,-,-,-
capp1239,-,t,-,-,-,-,-,-,-,-,-,r,a,-,n,o,-,-,-,-
capp1239,-,8,-,-,-,-,o,-,-,-,-,r,-,-,-,o,-,-,-,-
apul1236,-,v,-,-,-,-,-,-,-,-,-,l,e,-,p,o,-,-,-,-
homs1234,-,d,-,-,-,-,E,-,-,-,-,s,-,-,n,E,-,l,-,-
nucl1235,-,t,-,-,-,-,E,-,-,-,-,s,-,-,n,E,-,l,-,-
iris1253,-,f,-,-,y,-,E,-,-,T,-,h,-,-,-,-,-,-,-,-
