language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
ukra1253,-,-,-,-,v,y,-,y,a,-,-,-,z,-,-,-,-,o,-,t,-,i,-
rusy1239,-,-,-,-,b,y,-,y,o,-,-,-,z,-,-,-,-,o,-,t,-,3,-
bela1254,-,-,-,-,v,-,-,y,o,-,-,-,z,-,-,-,-,o,-,t,s,y,-
russ1263,-,-,-,-,v,-,-,y,i,-,-,-,z,-,-,-,-,o,-,t,-,y,-
lowe1385,-,-,-,-,w,-,-,y,i,-,-,-,z,-,-,-,-,o,-,-,-,S,-
uppe1395,-,-,-,-,y,-,-,-,o,-,-,-,z,-,-,-,-,o,-,t,-,S,-
kash1274,-,-,-,-,v,-,-,y,u,-,-,-,z,-,-,-,-,o,-,t,-,s,-
bulg1262,-,-,-,-,v,-,-,r,o,-,-,-,z,-,-,-,-,-,-,v,-,3,m
mace1250,-,-,-,-,v,-,-,r,3,-,-,-,z,-,-,-,-,u,-,v,-,a,m
mace1250,-,-,-,-,v,-,-,r,3,-,-,-,z,-,-,-,-,u,-,v,-,a,m
mace1250,-,-,-,-,v,-,-,-,3,-,-,r,z,-,-,-,-,-,-,-,-,E,-
gawa1247,-,-,-,-,g,-,-,-,E,-,-,n,t,-,-,-,-,i,-,k,-,-,-
kala1373,-,-,-,-,g,-,-,-,E,-,-,n,-,-,-,-,-,u,-,g,-,-,-
khow1242,-,-,-,-,b,-,-,-,o,-,-,-,t,-,-,-,-,i,-,k,-,-,-
nort2665,-,-,-,-,t,-,-,-,a,-,-,N,t,-,-,-,-,o,-,u,-,-,-
hind1269,-,-,-,-,b,-,-,-,o,-,-,-,d,-,-,-,n,o,-,-,-,-,-
urdu1245,-,-,-,-,b,-,-,-,o,-,-,n,d,-,-,-,n,o,-,-,-,-,-
bhoj1244,-,-,-,-,b,-,-,-,o,-,-,-,d,-,-,-,n,o,-,-,-,-,-
maga1260,-,-,-,-,b,-,-,-,o,-,-,-,d,-,-,-,n,o,-,-,-,-,-
mait1250,-,-,-,-,b,-,-,-,o,-,-,-,-,-,-,-,n,3,-,h,-,3,b
mara1378,-,-,-,-,b,-,-,-,a,-,-,n,d,-,-,-,n,e,-,-,-,-,-
beng1280,-,-,-,-,b,-,-,-,a,-,-,-,d,-,-,-,-,a,-,-,-,-,-
assa1263,-,-,-,-,b,-,-,-,o,-,-,n,d,-,-,-,-,o,-,-,-,-,-
kash1277,-,-,-,-,g,-,-,-,o,-,-,n,d,-,-,-,-,o,-,n,-,-,-
kamv1242,-,-,-,-,g,-,-,-,i,-,-,-,r,-,-,-,-,3,-,-,-,-,-
ashk1246,-,-,-,-,g,-,-,-,u,-,-,-,t,-,-,-,y,e,-,-,-,-,-
west2369,-,-,-,-,b,-,-,-,E,-,-,-,s,t,E,-,n,-,-,-,-,-,-
bakh1245,-,-,-,-,T,e,-,r,e,-,-,-,z,-,e,y,r,a,-,k,-,-,-
kumz1235,-,t,-,a,b,-,-,-,-,-,-,-,-,-,-,-,n,a,-,-,-,-,-
mode1248,-,-,-,-,8,-,-,-,e,-,-,n,-,-,-,-,-,o,-,-,-,-,-
cypr1249,-,-,-,-,8,-,-,-,i,-,-,n,-,-,-,-,-,o,-,-,-,-,-
pont1253,-,-,-,-,8,-,-,-,e,-,-,n,-,-,-,-,-,o,-,-,-,-,-
capp1239,-,-,-,-,8,-,-,-,e,-,-,n,-,-,-,-,-,o,-,-,-,-,-
apul1236,-,-,-,-,8,-,-,-,e,-,-,n,-,-,-,-,-,o,-,-,-,-,-
homs1234,g,-,-,o,b,-,-,-,E,-,-,-,l,-,-,-,-,-,-,-,-,-,-
nucl1235,k,-,-,o,p,-,-,-,E,-,-,-,l,-,-,-,-,-,-,-,-,-,-
iris1253,T,-,-,-,h,-,-,-,E,-,-,N,g,-,-,-,-,3,-,l,-,-,-
