language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24
czec1258,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,i,-,-,-,-
slov1269,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,i,-,-,-,-
poli1260,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,3,-,-,-,-
poli1260,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,3,-,-,-,-
slov1268,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,3,-,r,-,-,-,-,-,-
ukra1253,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,i,-,y,-,-
rusy1239,-,-,-,-,-,-,-,-,m,u,-,-,o,-,k,-,-,r,-,o,-,y,-,-
bela1254,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,3,-,-,-,-
russ1263,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,3,-,y,-,-
lowe1385,-,-,-,-,-,-,-,-,m,-,-,-,E,-,k,-,-,S,-,3,-,-,-,-
uppe1395,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,X,-,3,-,-,-,-
kash1274,-,-,-,-,-,-,-,-,m,w,-,-,E,-,k,-,-,r,-,3,-,-,-,-
bulg1262,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,3,-,r,-,-,-,-,-,-
mace1250,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,a,-,-,-,-
mace1250,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,-,-,r,-,a,-,-,-,-
mace1250,-,-,-,-,-,-,-,-,m,-,-,-,o,-,k,o,-,r,-,-,-,-,-,-
gawa1247,-,-,-,-,-,-,-,-,4,-,-,-,E,-,-,-,-,l,-,o,-,-,-,-
kala1373,-,-,-,-,-,-,-,-,7,-,-,-,o,-,-,-,-,l,-,-,-,-,-,-
khow1242,-,d,-,-,-,-,-,-,z,-,-,-,o,-,-,-,-,h,-,-,-,-,-,-
nort2665,-,t,-,-,i,-,-,-,m,-,-,-,i,-,-,-,-,k,-,-,-,-,-,-
hind1269,-,-,-,-,-,-,-,-,g,-,-,-,i,-,-,-,-,l,-,o,-,-,-,-
hind1269,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,g,-,o,-,-,-,-
urdu1245,-,-,-,-,-,-,-,-,g,-,-,-,i,-,-,-,-,l,-,o,-,-,-,-
bhoj1244,-,-,-,-,-,-,-,-,b,-,-,-,i,-,-,-,-,g,-,o,-,-,-,-
maga1260,-,-,-,-,-,-,-,-,b,-,-,-,i,-,n,-,-,T,-,3,-,l,-,-
mait1250,-,-,-,-,-,-,-,-,b,-,-,-,i,-,d,-,-,Z,-,3,-,l,-,-
mara1378,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,l,-,a,-,-,-,-
beng1280,-,-,-,-,-,-,-,-,b,-,-,-,e,-,-,-,-,d,Z,a,-,-,-,-
assa1263,-,t,-,-,i,t,i,t,h,-,-,-,o,-,-,-,-,k,-,o,-,-,-,-
kash1277,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,-,-,d,-,o,-,r,-,-
kamv1242,-,-,-,-,-,-,-,-,Z,-,-,-,3,-,-,-,-,l,-,3,-,-,-,-
bakh1245,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-
kumz1235,-,-,-,-,-,-,-,-,t,-,-,-,a,-,-,-,-,r,-,-,-,-,-,-
mode1248,i,x,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,s,-,-,-,-,-,-
cypr1249,-,v,-,r,E,-,-,-,m,E,n,-,o,-,-,-,-,s,-,-,-,-,-,-
pont1253,i,x,-,r,-,-,-,-,-,-,-,-,o,-,-,-,-,s,-,-,-,-,-,-
capp1239,-,S,i,l,o,-,-,-,m,e,n,-,o,-,-,-,-,-,-,-,-,-,-,-
apul1236,a,p,a,l,i,-,-,-,m,e,n,-,o,-,-,-,-,-,-,-,-,-,-,-
homs1234,-,t,-,-,-,-,-,-,h,-,-,-,o,-,t,-,s,h,-,-,-,-,-,-
nucl1235,-,t,-,-,-,-,-,-,h,-,-,-,o,-,t,-,s,h,-,-,-,-,-,-
iris1253,-,-,-,-,-,-,-,-,f,y,l,y,u,-,-,-,-,x,-,-,-,-,-,-
