language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
poli1260,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,o,-,-,n,-,-,a,-
poli1260,-,k,o,b,-,-,-,-,y,y,-,-,-,-,-,E,-,-,t,-,-,o,-
slov1268,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,E,-,-,n,-,-,o,-
ukra1253,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,i,-,-,n,-,k,a,-
rusy1239,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,o,-,-,n,-,-,o,-
bela1254,-,-,-,-,-,-,-,-,-,Z,-,o,n,t,S,3,-,-,n,-,-,o,-
russ1263,-,-,-,-,-,-,-,-,-,Z,-,E,n,-,S,i,-,-,n,-,-,a,-
lowe1385,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,e,-,-,5,s,k,o,-
uppe1395,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,o,-,-,n,-,-,o,-
kash1274,-,-,-,b,-,-,-,-,-,y,-,-,-,-,-,o,-,w,k,-,-,o,-
bulg1262,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,3,-,-,n,-,-,o,-
mace1250,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,e,-,-,n,-,-,a,-
mace1250,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,e,-,-,n,-,-,a,-
mace1250,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,e,-,-,n,-,-,o,-
gawa1247,-,-,-,S,i,g,-,-,a,l,-,-,-,-,-,i,-,-,-,-,-,-,-
kala1373,-,-,-,7,i,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
khow1242,-,-,-,k,i,m,-,-,E,r,-,-,-,-,-,i,-,-,-,-,-,-,-
nort2665,-,-,-,7,-,-,-,-,a,z,-,-,-,-,-,u,-,-,-,-,-,-,-
hind1269,-,-,-,m,-,-,-,-,3,h,-,-,-,-,-,i,-,-,l,-,-,o,-
hind1269,-,-,-,-,-,-,-,-,o,r,-,-,-,-,-,3,-,-,t,-,-,-,-
hind1269,-,-,-,-,-,-,-,-,-,s,-,-,-,t,r,i,-,-,-,-,-,-,-
urdu1245,-,-,-,-,-,-,-,-,o,r,-,-,-,-,-,3,-,-,t,-,-,-,-
bhoj1244,-,-,-,m,e,h,3,r,o,r,-,-,-,-,-,u,-,-,-,-,-,-,-
maga1260,-,-,-,-,-,-,-,-,o,r,-,-,-,-,-,3,-,-,t,-,-,-,-
mait1250,-,-,-,m,-,-,-,-,o,g,-,-,-,-,-,i,-,-,-,-,-,-,-
mara1378,-,-,-,b,-,-,-,-,a,-,-,-,-,-,-,i,-,-,-,-,-,-,-
beng1280,-,-,-,m,-,-,-,-,o,h,-,-,-,-,-,i,-,-,l,-,-,a,-
assa1263,-,-,-,m,-,-,-,-,o,h,-,-,-,-,-,i,-,-,l,-,-,o,-
kash1277,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,o,-,-,n,-,-,y,-
kamv1242,-,-,d,Z,-,-,-,-,u,g,-,-,-,-,-,u,-,-,r,-,-,-,-
ashk1246,i,s,t,r,-,-,-,-,3,m,-,-,-,-,-,a,-,-,l,-,-,i,-
west2369,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,E,-,-,n,-,-,-,-
bakh1245,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,i,-,-,n,-,-,e,-
kumz1235,-,-,-,-,-,-,-,-,-,z,-,-,-,-,-,a,-,-,n,-,-,k,-
yagn1238,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,-,-,n,-,t,S,-
mode1248,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,i,-,-,n,e,k,a,-
cypr1249,-,-,-,-,-,-,-,-,-,Z,-,-,-,-,-,E,-,-,n,E,k,a,-
pont1253,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,i,-,-,n,e,k,3,-
capp1239,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,e,k,a,-
apul1236,-,-,-,-,-,-,-,-,-,y,-,-,-,-,-,i,-,-,n,e,k,a,-
homs1234,-,-,-,-,-,-,-,-,-,g,-,-,-,-,-,i,-,-,n,-,-,-,-
nucl1235,-,-,-,-,-,-,-,-,-,k,-,-,-,-,-,i,-,-,n,-,-,-,-
iris1253,-,-,-,b,-,-,-,-,-,y,-,-,-,-,-,E,-,-,n,-,-,-,-
