language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
mace1250,-,-,-,x,r,3,-,-,t,-,s,-,-,-,-,-,-,-,-,k,-,a,m
mace1250,-,-,-,k,-,o,-,-,-,-,s,-,-,-,-,-,-,-,-,-,-,o,-
gawa1247,-,-,-,-,-,-,-,-,-,-,d,3,4,S,-,-,E,-,i,k,-,-,-
kala1373,-,-,-,-,-,-,-,-,-,-,t,-,-,S,-,-,3,p,u,g,-,-,-
khow1242,-,-,-,-,-,-,-,-,-,-,Z,i,b,-,-,-,-,-,i,k,-,-,-
nort2665,-,-,-,-,-,-,-,-,-,-,S,a,v,-,-,-,-,-,E,t,-,o,u
hind1269,-,-,-,k,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,n,-,o,-
urdu1245,-,-,-,k,-,o,-,-,-,-,t,-,-,-,-,-,-,-,-,n,-,o,-
bhoj1244,-,-,-,k,-,o,-,-,-,-,t,-,-,-,-,-,3,-,-,n,-,o,-
maga1260,-,-,-,k,-,o,-,-,-,-,t,-,-,-,-,-,3,-,-,n,-,o,-
mait1250,-,-,-,k,-,o,-,-,-,-,t,-,-,-,-,-,3,-,-,b,-,-,-
mara1378,-,-,-,-,-,-,-,-,-,-,t,-,-,s,-,-,a,v,-,n,-,e,-
beng1280,-,-,-,k,-,a,m,-,r,-,-,-,-,-,-,-,a,-,-,n,-,o,-
assa1263,-,-,-,k,-,o,m,u,r,i,d,-,-,-,-,-,i,-,-,y,-,o,-
kash1277,-,-,-,-,-,-,-,-,-,-,t,-,-,s,o,p,o,-,-,n,-,-,-
kamv1242,-,-,-,-,-,a,-,-,-,-,Z,-,-,-,-,-,i,-,-,N,-,a,-
bakh1245,-,-,-,-,-,-,-,-,-,-,T,a,m,z,-,-,e,-,-,y,r,a,k
kumz1235,-,-,-,-,-,-,-,-,-,-,t,-,-,X,-,-,a,-,-,y,-,a,-
mode1248,8,a,N,g,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,n,-,o,-
cypr1249,-,a,-,k,-,-,-,-,-,-,h,-,-,-,-,-,a,-,-,n,-,o,-
pont1253,8,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,-
capp1239,8,a,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,n,-,o,-
apul1236,8,a,N,g,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,n,-,o,-
homs1234,-,-,-,X,-,o,-,-,-,-,d,-,-,z,-,n,E,-,-,l,-,-,-
nucl1235,-,-,-,k,-,3,-,-,-,-,t,-,-,s,-,-,E,-,-,l,-,-,-
iris1253,-,-,-,b,y,E,-,-,r,-,T,-,-,r,-,-,E,-,-,m,-,y,-
