language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
russ1263,s,-,-,-,k,-,a,-,-,-,-,z,-,-,o,-,-,t,-,-,y,-,-
lowe1385,-,-,-,-,g,-,-,-,-,-,-,r,o,5,i,-,-,-,-,S,-,-,-
uppe1395,-,-,-,-,p,-,-,-,-,-,-,X,o,y,i,-,-,t,-,S,-,-,-
uppe1395,-,-,-,-,-,-,-,-,-,-,-,X,-,-,E,-,-,t,-,s,-,-,-
kash1274,-,-,-,-,-,-,-,-,-,-,-,Z,-,-,E,-,-,t,-,s,-,-,-
bulg1262,-,-,-,-,k,-,o,-,-,-,-,z,-,v,3,-,-,-,-,m,-,-,-
mace1250,r,y,e,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,k,-,o,-,-,-,-,Z,-,-,a,-,-,-,-,m,-,-,-
mace1250,r,y,e,-,k,-,-,-,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-
mace1250,-,-,-,-,k,-,o,-,-,-,-,Z,-,-,a,-,-,-,-,m,-,-,-
mace1250,-,-,-,-,k,-,o,-,-,-,-,Z,-,-,E,-,-,-,-,-,-,-,-
gawa1247,-,-,-,-,d,-,-,-,-,-,-,Z,-,-,E,-,i,k,-,-,-,-,-
kala1373,-,-,-,-,m,-,3,-,-,-,-,4,-,-,-,-,u,g,-,-,-,-,-
khow1242,-,-,-,-,r,-,-,-,-,-,-,-,-,-,E,-,-,k,-,-,-,-,-
nort2665,-,-,-,-,m,-,-,-,-,-,-,-,-,-,a,-,-,t,-,-,u,-,-
hind1269,-,-,-,-,b,-,o,-,-,-,-,l,-,-,-,-,-,n,-,-,o,-,-
urdu1245,-,-,-,-,k,-,3,-,-,-,-,h,-,-,-,-,-,n,-,-,o,-,-
bhoj1244,-,-,-,-,k,-,3,-,-,-,-,h,-,-,-,-,-,n,-,-,o,-,-
maga1260,-,-,-,-,k,-,3,-,-,-,-,h,-,-,3,-,-,n,-,-,o,-,-
mait1250,-,-,-,-,k,-,3,-,-,-,-,h,-,-,3,-,-,n,-,-,o,-,-
mara1378,m,-,-,-,h,-,3,-,-,-,-,-,-,-,-,-,-,n,-,-,e,-,-
beng1280,-,-,-,-,b,-,o,-,-,-,-,l,-,-,-,-,-,-,-,-,a,-,-
assa1263,-,-,-,-,k,-,o,t,-,-,-,h,-,-,o,-,-,k,-,u,o,-,-
kash1277,-,-,-,-,v,-,o,-,-,-,-,-,-,-,-,-,-,n,-,-,o,-,n
kamv1242,-,-,-,-,g,-,i,-,-,-,-,d,-,Z,i,-,-,g,-,-,u,-,-
ashk1246,-,-,-,-,b,-,a,-,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-
west2369,-,-,-,-,g,-,o,-,-,-,-,f,-,-,-,-,-,t,-,-,E,-,n
bakh1245,-,-,-,-,7,-,o,-,-,-,-,g,-,-,o,-,-,r,-,-,a,-,k
kumz1235,d,-,-,-,g,-,o,-,-,-,-,7,-,-,-,-,-,-,-,-,a,-,-
mode1248,-,-,-,-,-,-,-,-,-,-,-,l,-,-,e,-,-,-,-,-,o,-,-
cypr1249,-,-,-,-,-,-,-,-,-,-,-,l,-,-,a,-,-,l,-,-,o,-,-
pont1253,-,-,-,-,-,-,-,-,-,-,-,l,-,-,e,-,-,x,-,-,o,-,-
capp1239,-,-,-,-,-,-,-,-,-,-,-,l,-,-,e,-,-,x,-,-,o,-,-
apul1236,-,-,-,-,-,-,-,-,-,-,-,l,-,-,e,-,-,x,-,-,o,-,-
homs1234,-,-,-,-,-,-,3,-,-,-,-,s,-,-,E,-,-,l,-,-,-,-,-
nucl1235,-,-,-,-,-,-,o,-,-,-,-,s,-,-,E,-,-,l,-,-,-,-,-
iris1253,-,-,-,-,-,-,a,-,-,-,-,b,-,-,3,-,-,r,-,-,-,-,-
sinh1246,-,-,-,-,k,-,i,-,-,-,-,y,-,-,a,-,-,n,a,v,a,-,-
