language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
khow1242,-,-,-,-,-,-,-,-,-,t,s,-,-,E,-,-,-,-,q,-,-
nort2665,-,-,-,s,-,i,-,-,-,l,-,-,-,a,-,-,-,-,k,u,-
hind1269,t,S,-,h,-,o,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-
urdu1245,t,S,-,h,-,o,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-
bhoj1244,t,S,-,-,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
maga1260,-,T,-,h,-,o,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-
mait1250,t,S,-,h,-,o,-,-,-,t,-,-,-,-,-,-,-,-,-,-,-
mara1378,t,S,-,h,-,o,-,-,-,t,-,-,-,a,-,-,-,-,-,-,-
beng1280,t,S,-,h,-,o,-,-,-,t,-,-,-,o,-,-,-,-,-,-,-
assa1263,-,-,-,x,-,o,-,-,-,r,-,-,-,u,-,-,-,-,-,-,-
kash1277,-,-,-,l,-,o,-,k,u,t,-,-,-,-,-,-,-,-,-,-,-
kamv1242,-,-,-,t,-,u,-,r,-,t,s,-,-,3,-,-,-,-,-,-,-
west2369,k,-,-,h,-,u,-,-,-,t,S,-,h,e,-,-,k,-,y,-,-
bakh1245,k,-,-,-,-,u,-,-,-,t,S,-,-,i,-,-,-,-,r,-,-
kumz1235,-,-,-,-,-,-,-,-,-,t,S,-,-,i,-,-,-,-,k,-,-
mode1248,-,-,-,m,-,i,-,-,-,k,-,-,r,o,-,-,-,-,s,-,-
cypr1249,-,-,-,m,-,i,-,-,-,t,s,-,h,i,-,-,-,-,s,-,-
pont1253,-,-,-,m,-,i,-,-,-,k,-,-,r,o,-,-,-,-,s,-,-
capp1239,-,-,-,m,-,i,-,-,-,k,-,-,r,o,-,-,-,-,-,-,-
apul1236,-,-,-,-,-,-,-,-,-,t,S,e,d,i,-,-,-,-,-,-,-
homs1234,-,-,-,b,-,3,-,z,-,d,-,-,-,i,-,-,-,-,g,-,-
nucl1235,-,-,-,p,h,o,-,k,-,h,-,-,-,3,-,-,-,-,r,-,-
iris1253,-,-,-,b,-,-,-,-,-,y,-,-,-,u,-,-,-,-,g,-,-
