language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
faro1244,-,-,-,-,f,-,-,-,-,-,l,-,-,-,-,-,i,-,g,-,v,-,a,-,-,-
dani1285,-,-,-,-,f,-,-,-,-,-,l,-,-,-,-,-,i,-,v,-,-,-,3,-,-,-
lith1251,-,s,y,k,y,-,-,-,-,-,r,-,-,y,-,-,i,-,s,-,-,-,y,t,y,i
latv1249,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,i,-,d,-,u,-,o,t,-,-
czec1258,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,t,-,y,-,e,T,-,i
czec1258,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,T,-,-,-,E,t,-,-
slov1269,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,T,-,i,-,E,T,-,-
poli1260,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,t,-,S,-,E,t,-,S
poli1260,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,t,-,S,-,e,t,-,S
slov1268,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,t,-,-,-,e,t,-,i
ukra1253,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,t,-,y,-,i,t,-,i
rusy1239,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,t,-,y,-,i,t,-,3
bela1254,-,-,-,-,-,-,-,-,-,-,l,-,-,y,-,-,a,-,t,s,y,-,e,t,s,y
russ1263,-,-,-,-,-,-,-,-,-,-,l,-,-,y,-,-,i,-,t,s,y,-,e,t,s,y
lowe1385,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,-,-,S,-,e,-,-,S
uppe1395,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,t,-,S,-,E,t,-,S
kash1274,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,E,-,t,-,s,-,E,t,-,s
bulg1262,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,3,-,t,-,y,-,o,-,-,-
mace1250,-,-,-,-,-,-,-,-,-,-,l,-,-,y,-,-,o,-,t,-,-,-,a,-,-,-
mace1250,-,-,-,-,-,-,-,-,-,-,l,-,-,y,-,-,o,-,t,-,-,-,a,-,-,-
mace1250,-,-,-,-,-,-,-,-,-,-,l,-,-,-,-,-,e,-,t,-,-,-,o,-,-,-
gawa1247,-,-,-,-,-,-,u,-,-,-,r,-,-,z,-,-,a,i,L,-,-,-,i,k,-,-
kala1373,-,-,-,-,S,-,i,-,-,-,-,-,-,z,-,-,-,-,8,-,-,-,E,g,-,-
khow1242,-,-,-,-,-,-,u,-,-,-,l,-,-,y,-,-,-,-,-,-,-,-,i,k,-,-
nort2665,-,-,-,-,p,-,a,-,-,-,r,v,o,z,k,-,a,-,t,-,-,-,u,-,-,-
hind1269,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-
urdu1245,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-
bhoj1244,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,-,-,n,-,-,-,o,-,-,-
maga1260,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,3,-,n,-,-,-,o,-,-,-
mait1250,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,3,-,n,-,-,-,o,-,-,-
mara1378,-,-,-,-,-,-,u,-,-,-,d,-,-,-,-,-,-,-,n,-,-,-,e,-,-,-
beng1280,-,-,-,-,-,-,o,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
assa1263,-,-,-,-,-,-,u,-,-,-,r,-,-,-,-,-,i,d,Z,u,w,-,o,-,-,-
kash1277,-,-,-,-,v,-,3,-,-,-,d,-,-,-,-,-,o,-,n,-,-,-,-,-,-,-
kamv1242,-,-,-,-,-,-,u,u,n,d,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
ashk1246,-,-,-,-,-,-,3,-,n,d,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
west2369,-,-,-,-,p,h,E,-,-,-,r,v,o,z,k,h,E,r,d,-,-,-,E,n,-,-
bakh1245,-,-,-,-,p,-,e,-,-,-,r,-,e,s,-,-,-,-,t,-,-,-,a,k,-,-
bakh1245,-,-,-,-,f,-,e,-,-,-,r,z,e,y,-,-,-,-,r,-,-,-,a,k,-,-
kumz1235,-,t,-,o,p,-,u,-,-,-,r,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-
mode1248,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,e,-,t,-,-,-,o,-,-,-
cypr1249,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,E,-,t,-,-,-,o,-,-,-
pont1253,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,e,-,t,-,-,-,o,-,-,-
capp1239,-,-,-,-,-,-,-,-,-,-,p,-,-,-,-,-,e,-,t,-,a,n,o,-,-,-
apul1236,-,-,-,-,-,-,a,-,-,-,p,-,-,-,-,-,e,-,t,-,a,-,o,-,-,-
homs1234,-,t,-,-,h,-,3,-,-,-,r,-,-,-,-,-,-,-,t,S,h,-,i,l,-,-
nucl1235,-,t,-,-,h,-,3,-,-,-,r,-,-,-,-,-,-,-,t,S,h,-,E,l,-,-
iris1253,-,E,-,-,y,-,i,-,-,-,l,-,-,-,-,-,-,-,-,-,-,-,y,-,-,-
