language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26
russ1263,-,-,-,-,-,n,y,E,-,-,-,-,-,-,-,-,b,-,-,-,-,a,-,-,-,-
lowe1385,-,-,-,-,-,n,-,e,-,-,-,-,-,-,y,-,b,y,y,-,-,o,-,-,-,-
uppe1395,-,-,-,-,-,n,-,e,-,-,-,-,-,-,-,-,b,-,y,-,-,o,-,-,-,-
kash1274,-,-,-,-,-,5,-,E,-,-,-,-,-,-,-,-,b,-,w,-,-,E,-,-,-,-
bulg1262,-,-,-,-,-,n,-,3,-,-,-,-,-,-,-,-,b,-,-,-,-,E,-,-,-,-
mace1250,-,-,-,-,-,n,y,i,-,-,-,-,-,-,-,-,b,-,y,-,-,e,-,-,-,-
mace1250,-,-,-,-,-,n,y,i,-,-,-,-,-,-,-,-,b,-,y,-,-,e,-,-,-,-
mace1250,-,-,-,-,-,n,-,e,-,-,-,-,-,-,-,-,b,-,-,-,-,o,-,-,-,-
gawa1247,-,-,-,-,-,-,-,3,-,-,-,-,-,-,s,-,m,-,-,-,-,a,-,-,4,-
kala1373,-,-,-,-,-,7,-,o,-,-,-,-,-,-,s,-,m,-,-,-,-,o,-,-,4,-
khow1242,-,-,-,-,-,-,-,3,-,-,-,-,-,-,s,-,m,-,-,-,-,o,-,-,4,-
nort2665,-,-,-,-,-,-,-,a,-,-,-,-,-,-,s,-,m,-,-,-,-,o,-,-,n,-
hind1269,-,-,-,-,-,-,-,o,-,-,-,-,-,-,s,-,m,-,-,-,-,o,-,-,n,-
hind1269,-,-,-,-,-,-,-,o,-,-,-,-,k,o,S,-,-,-,-,-,-,-,-,-,-,-
urdu1245,-,-,-,-,-,-,-,o,-,-,-,-,-,-,s,-,m,-,-,-,-,o,-,-,n,-
bhoj1244,-,-,-,-,-,-,-,o,-,-,-,-,k,o,S,-,-,-,-,-,-,-,-,-,-,-
maga1260,-,-,-,-,-,-,-,3,-,-,-,-,-,-,s,-,m,-,-,-,-,o,-,-,n,-
mait1250,-,-,-,-,-,-,-,o,-,-,-,-,k,o,S,-,-,-,-,-,-,-,-,-,-,-
mara1378,-,-,-,-,-,-,-,a,-,-,-,-,k,a,S,-,-,-,-,-,-,-,-,-,-,-
beng1280,-,-,-,-,-,-,-,a,-,-,-,-,k,a,S,-,-,-,-,-,-,-,-,-,-,-
assa1263,-,-,-,-,-,-,-,o,-,-,-,-,k,o,x,-,-,-,-,-,-,-,-,-,-,-
kash1277,-,-,-,-,-,-,-,o,-,-,-,-,-,-,s,-,m,-,-,-,-,o,-,-,n,-
kamv1242,-,-,-,-,-,d,-,i,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
ashk1246,-,-,-,-,-,d,-,i,-,-,-,-,k,a,t,-,-,-,-,-,-,3,-,-,-,-
west2369,-,-,-,-,-,-,-,o,-,-,-,-,-,-,s,-,m,-,-,-,-,o,-,-,n,-
bakh1245,-,-,-,-,-,7,-,o,-,-,-,-,-,-,s,e,m,-,-,-,-,u,-,-,n,-
kumz1235,-,-,-,-,-,7,-,a,-,-,-,-,-,-,s,-,m,-,-,-,-,e,-,-,n,o
mode1248,-,-,u,r,a,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,s,-
cypr1249,-,-,u,r,a,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,s,-
pont1253,-,-,u,r,a,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,s,-
capp1239,-,-,u,r,a,n,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,o,-,-,s,-
apul1236,a,Z,e,r,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,a,-,-,-,-
homs1234,-,-,-,-,-,y,-,E,r,g,i,n,k,-,-,-,h,-,-,-,-,-,-,-,-,-
nucl1235,-,-,-,-,-,y,-,E,r,k,i,n,k,-,-,-,h,-,-,-,-,-,-,-,-,-
iris1253,-,-,-,-,-,s,-,y,-,-,-,-,-,-,-,-,p,-,y,-,-,e,-,-,r,-
