language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
kamv1242,t,S,-,-,-,-,-,-,-,-,u,-,-,-,k,-,-,-,-,-,-,-,-
ashk1246,t,s,-,-,-,-,-,-,-,-,3,-,-,-,t,-,s,-,3,-,-,-,-
west2369,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-,e,-
bakh1245,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-,e,-
kumz1235,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-,a,-
nort2641,-,s,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,i,n,-,g,-
mode1248,-,-,-,-,-,-,-,-,-,-,-,-,-,s,t,-,-,-,i,8,-,o,s
cypr1249,-,-,-,-,-,-,-,-,-,-,-,-,-,s,t,-,-,-,i,8,-,o,s
pont1253,-,-,-,-,-,-,-,-,-,-,-,-,-,s,t,e,8,-,i,n,-,-,-
capp1239,-,T,-,-,-,-,-,-,-,-,e,N,g,s,-,-,-,-,i,-,-,-,-
apul1236,-,p,-,-,-,-,-,-,-,-,e,-,-,-,t,-,-,-,-,h,-,o,-
homs1234,-,g,-,-,-,-,-,-,-,-,u,-,-,r,d,-,z,k,h,-,-,-,-
nucl1235,-,k,-,-,-,-,-,-,-,-,u,-,-,r,t,-,s,k,h,-,-,-,-
iris1253,-,-,-,-,-,-,-,-,-,-,u,-,-,x,t,-,-,-,-,-,-,-,-
sinh1246,-,p,-,-,a,p,-,-,-,-,u,-,-,-,v,-,-,-,3,-,-,-,-
