language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21
beng1280,p,o,-,k,-,-,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-
assa1263,p,u,-,k,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
kash1277,-,-,-,T,-,-,-,-,-,-,o,-,-,-,-,-,-,-,m,-,-
kamv1242,-,-,-,g,-,-,-,-,-,-,u,-,-,-,-,-,-,-,-,-,-
ashk1246,-,-,-,g,-,-,-,-,-,-,u,-,-,-,-,-,-,-,k,-,-
west2369,-,-,-,k,-,y,e,r,-,-,m,-,-,-,-,-,-,-,-,-,-
bakh1245,-,-,-,T,-,-,e,r,-,-,m,-,-,-,-,-,-,-,-,-,-
kumz1235,-,-,-,k,-,-,u,r,-,-,m,-,-,-,-,-,-,-,-,-,-
mode1248,s,-,-,k,-,-,u,l,i,-,T,-,-,-,-,-,i,-,-,-,-
cypr1249,s,-,-,k,-,-,u,l,u,t,S,-,-,-,-,-,i,-,n,-,-
pont1253,s,-,-,k,-,-,o,l,e,-,T,-,-,-,-,-,i,-,n,-,-
capp1239,S,-,-,T,-,-,o,l,o,t,S,-,-,-,-,-,-,-,-,-,-
apul1236,s,-,-,k,-,-,u,l,i,t,S,-,-,-,-,-,i,-,-,-,-
homs1234,-,-,-,v,-,-,o,r,-,t,h,-,-,-,-,-,-,-,-,-,-
nucl1235,-,-,-,v,-,-,o,r,-,-,d,-,-,-,-,-,-,-,-,-,-
iris1253,y,e,S,t,-,-,-,y,-,-,-,-,-,-,-,-,-,-,-,-,-
