language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23
maga1260,-,-,-,-,m,-,o,-,-,-,r,-,-,-,-,-,-,-,n,-,-,o,-
mait1250,-,-,-,-,m,-,o,-,-,-,r,-,-,-,-,-,-,-,n,-,-,o,-
mara1378,-,-,-,-,m,-,a,-,-,-,r,-,-,-,-,-,-,-,n,-,-,e,-
beng1280,-,-,-,-,m,-,e,-,-,-,r,e,p,-,h,E,-,-,l,-,-,a,-
assa1263,-,-,-,-,m,-,o,-,-,-,r,i,p,-,-,e,-,-,l,u,-,o,-
kash1277,-,-,-,-,m,-,o,-,-,-,r,-,-,-,-,o,-,-,n,-,-,-,-
kamv1242,-,d,-,-,Z,-,a,-,-,-,r,-,-,-,-,-,-,-,-,-,-,3,-
ashk1246,-,l,-,-,-,-,a,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
west2369,-,-,-,-,k,h,o,-,S,-,t,-,-,-,-,-,-,-,-,-,-,E,n
bakh1245,-,-,-,-,k,-,o,-,S,-,t,-,-,-,-,-,-,-,-,-,-,a,k
kumz1235,-,t,-,i,k,-,-,-,S,-,-,-,-,-,-,-,-,-,-,-,-,a,-
yagn1238,-,t,-,-,-,h,u,-,-,-,X,-,-,-,-,-,-,-,-,-,-,o,y
mode1248,-,s,-,-,k,-,o,-,-,-,t,-,-,-,-,o,-,-,n,-,-,o,-
cypr1249,-,s,-,-,k,-,o,-,-,-,t,-,-,-,-,o,-,-,n,-,-,o,-
pont1253,-,s,-,-,k,-,o,-,-,-,t,-,-,-,-,o,-,-,n,-,-,o,-
capp1239,-,s,-,-,k,-,o,-,-,-,t,-,-,-,-,o,-,-,n,-,-,o,-
apul1236,-,s,-,-,p,-,a,-,-,-,d,-,-,-,-,-,-,-,z,-,-,o,-
homs1234,3,s,-,-,b,-,o,-,-,-,n,-,-,-,-,-,-,-,n,-,-,E,l
nucl1235,3,s,-,-,p,-,o,-,-,-,-,-,-,-,-,-,-,-,n,-,-,E,l
iris1253,-,-,-,-,m,-,a,-,-,-,r,-,-,-,-,i,-,-,Z,-,-,-,-
