language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16
phom1236,-,-,-,-,-,-,m,-,-,e,-,n,-,-,-,-
bodo1269,-,-,-,-,-,-,m,-,-,u,-,N,-,-,-,-
dima1251,-,-,-,-,-,-,m,y,-,i,-,N,-,-,-,-
garo1247,b,i,-,-,-,-,m,-,-,u,-,N,-,-,-,-
rabh1238,-,-,-,-,-,-,m,-,-,u,-,N,-,-,-,-
akha1245,-,a,-,-,-,-,n,-,-,y,-,n,-,y,-,i
miji1239,-,-,-,-,-,-,m,-,-,i,-,n,-,h,-,-
sher1257,-,a,-,-,-,-,z,-,-,e,-,N,-,-,-,-
manu1255,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
yint1235,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
west2409,-,-,-,-,-,-,m,u,-,i,-,-,-,-,-,-
kaya1317,n,a,-,m,-,-,m,y,-,a,-,N,-,-,-,-
yinb1236,-,-,-,-,-,-,m,y,-,3,-,-,-,-,-,-
geko1235,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
paok1235,-,-,-,-,-,-,m,-,-,i,-,n,-,-,-,-
geba1237,k,3,s,h,o,7,m,-,-,i,-,-,-,-,-,-
sgaw1245,-,-,-,-,-,-,m,-,-,i,-,-,-,-,-,-
mand1415,-,-,-,-,-,-,m,-,-,i,-,N,-,z,-,i
hakk1236,-,-,-,-,-,-,m,-,-,i,a,N,t,s,-,-
mind1253,-,-,-,-,-,-,m,-,-,i,a,N,t,s,e,i
oldc1244,-,-,-,-,-,-,m,h,-,e,-,N,-,-,-,-
jian1239,-,-,-,-,-,-,m,-,-,i,-,E,-,-,-,-
nort2732,-,-,-,-,-,-,m,-,-,i,-,n,t,s,-,i
