language,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20
miji1239,-,m,u,p,-,h,-,-,i,-,a,-,-,-,N,-,-,-,-,-
sher1257,-,-,-,-,-,-,-,-,-,-,a,r,e,-,N,-,-,-,-,-
bugu1246,-,-,-,p,-,h,i,-,i,-,a,-,-,-,N,-,-,-,-,-
manu1255,-,-,-,t,-,h,-,-,-,-,u,-,-,-,k,i,p,-,i,-
yint1235,-,-,-,t,-,h,-,-,-,-,u,-,-,-,t,3,b,-,e,-
west2409,-,-,-,t,-,h,-,-,-,-,u,-,-,-,-,-,-,-,-,-
kaya1317,-,-,-,t,-,h,-,-,-,-,o,-,-,-,-,-,-,-,-,-
yinb1236,-,-,-,t,-,h,-,-,-,-,o,-,-,-,-,-,-,-,-,-
geko1235,-,-,-,t,-,h,-,-,3,-,u,-,-,-,-,-,-,-,-,-
paok1235,-,-,-,t,s,h,-,-,w,-,a,-,-,-,-,-,-,-,-,-
geba1237,-,-,-,t,-,h,-,-,-,-,o,-,-,-,-,-,-,-,-,-
sgaw1245,-,-,-,t,-,h,-,-,-,-,o,-,-,-,-,-,-,-,-,-
mand1415,-,-,-,-,-,t,-,-,s,h,a,-,-,-,N,-,-,-,-,-
hakk1236,-,-,-,-,-,t,-,-,s,-,o,-,-,-,N,-,-,-,-,-
mind1253,-,-,-,-,-,t,-,-,-,-,o,-,u,-,N,-,-,-,-,-
oldc1244,-,-,-,-,-,d,-,-,-,-,a,-,-,-,N,-,-,-,-,-
jian1239,-,-,-,-,-,t,-,-,s,-,o,-,-,-,-,-,-,-,-,-
nort2732,-,-,-,-,-,x,3,e,p,-,a,-,-,-,-,-,-,-,-,-
